Trainee_ID,Age,Gender,State,District,Rural_Urban,Education_Level,Data_Origin
TRN-SIH26135-019920,26,Female,Tamil Nadu,Coimbatore,Urban,Graduate,illustrative_source
TRN-SIH26135-019921,20,Female,Maharashtra,Nashik,Rural,Diploma,illustrative_source
TRN-SIH26135-019922,38,Male,Karnataka,Mysuru,Rural,ITI,illustrative_source
TRN-SIH26135-019923,33,Female,Kerala,Thiruvananthapuram,Urban,Diploma,illustrative_source
TRN-SIH26135-019924,26,Female,Karnataka,Hubballi,Rural,Postgraduate,illustrative_source
TRN-SIH26135-019925,18,Male,Gujarat,Vadodara,Urban,12th,illustrative_source
TRN-SIH26135-019926,30,Female,West Bengal,Durgapur,Urban,12th,illustrative_source
TRN-SIH26135-019927,22,Male,West Bengal,Siliguri,Urban,ITI,illustrative_source
TRN-SIH26135-019928,32,Male,Bihar,Patna,Urban,12th,illustrative_source
TRN-SIH26135-019929,30,Male,Rajasthan,Jodhpur,Urban,ITI,illustrative_source
TRN-SIH26135-019930,20,Male,Odisha,Sundargarh,Rural,Graduate,illustrative_source
TRN-SIH26135-019931,27,Male,Gujarat,Ahmedabad,Rural,10th,illustrative_source
TRN-SIH26135-019932,34,Male,Odisha,Ganjam,Urban,10th,illustrative_source
TRN-SIH26135-019933,18,Male,Odisha,Ganjam,Rural,12th,illustrative_source
TRN-SIH26135-019934,29,Other,Tamil Nadu,Salem,Rural,Diploma,illustrative_source
TRN-SIH26135-019935,39,Male,Rajasthan,Kota,Rural,Diploma,illustrative_source
TRN-SIH26135-019936,19,Female,Rajasthan,Udaipur,Rural,12th,illustrative_source
TRN-SIH26135-019937,18,Female,Kerala,Kochi,Urban,Graduate,illustrative_source
TRN-SIH26135-019938,46,Male,Maharashtra,Pune,Rural,12th,illustrative_source
TRN-SIH26135-019939,18,Male,Maharashtra,Nagpur,Urban,Graduate,illustrative_source
TRN-SIH26135-019940,26,Female,Gujarat,Ahmedabad,Rural,12th,illustrative_source
TRN-SIH26135-019941,35,Male,Punjab,Jalandhar,Rural,Graduate,illustrative_source
TRN-SIH26135-019942,36,Female,Uttar Pradesh,Agra,Urban,ITI,illustrative_source
TRN-SIH26135-019943,29,Male,Uttar Pradesh,Lucknow,Rural,ITI,illustrative_source
TRN-SIH26135-019944,38,Male,West Bengal,Durgapur,Urban,12th,illustrative_source
TRN-SIH26135-019945,25,Female,Punjab,Ludhiana,Urban,12th,illustrative_source
TRN-SIH26135-019946,24,Male,Bihar,Gaya,Urban,Graduate,illustrative_source
TRN-SIH26135-019947,28,Male,Gujarat,Surat,Urban,Graduate,illustrative_source
TRN-SIH26135-019948,30,Male,Tamil Nadu,Madurai,Rural,12th,illustrative_source
TRN-SIH26135-019949,30,Male,Rajasthan,Jodhpur,Rural,ITI,illustrative_source
TRN-SIH26135-019950,20,Female,Rajasthan,Udaipur,Urban,Diploma,illustrative_source
TRN-SIH26135-019951,28,Female,Bihar,Patna,Rural,Diploma,illustrative_source
TRN-SIH26135-019952,20,Female,West Bengal,Durgapur,Rural,Diploma,illustrative_source
TRN-SIH26135-019953,26,Female,Gujarat,Rajkot,Rural,12th,illustrative_source
TRN-SIH26135-019954,31,Female,Uttar Pradesh,Kanpur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-019955,31,Male,Tamil Nadu,Salem,Rural,12th,illustrative_source
TRN-SIH26135-019956,41,Female,Punjab,Ludhiana,Urban,Graduate,illustrative_source
TRN-SIH26135-019957,23,Female,Odisha,Sundargarh,Rural,Graduate,illustrative_source
TRN-SIH26135-019958,34,Female,West Bengal,Howrah,Rural,10th,illustrative_source
TRN-SIH26135-019959,41,Female,Kerala,Kozhikode,Urban,Diploma,illustrative_source
TRN-SIH26135-019960,43,Male,West Bengal,Siliguri,Urban,12th,illustrative_source
TRN-SIH26135-019961,34,Male,Karnataka,Bengaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-019962,18,Male,Telangana,Warangal,Urban,ITI,illustrative_source
TRN-SIH26135-019963,20,Male,Uttar Pradesh,Kanpur,Urban,Graduate,illustrative_source
TRN-SIH26135-019964,21,Male,Odisha,Sambalpur,Rural,10th,illustrative_source
TRN-SIH26135-019965,28,Male,Tamil Nadu,Chennai,Rural,Graduate,illustrative_source
TRN-SIH26135-019966,40,Male,Bihar,Muzaffarpur,Rural,12th,illustrative_source
TRN-SIH26135-019967,26,Male,Tamil Nadu,Chennai,Urban,12th,illustrative_source
TRN-SIH26135-019968,22,Female,Rajasthan,Jaipur,Urban,Postgraduate,illustrative_source
TRN-SIH26135-019969,36,Female,Bihar,Patna,Urban,12th,illustrative_source
TRN-SIH26135-019970,24,Male,Rajasthan,Kota,Urban,10th,illustrative_source
TRN-SIH26135-019971,34,Female,Kerala,Thiruvananthapuram,Urban,ITI,illustrative_source
TRN-SIH26135-019972,24,Female,Bihar,Muzaffarpur,Rural,Graduate,illustrative_source
TRN-SIH26135-019973,33,Male,Rajasthan,Udaipur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-019974,29,Female,Kerala,Thiruvananthapuram,Urban,Diploma,illustrative_source
TRN-SIH26135-019975,25,Male,Gujarat,Surat,Rural,Diploma,illustrative_source
TRN-SIH26135-019976,18,Male,Kerala,Kochi,Rural,Diploma,illustrative_source
TRN-SIH26135-019977,27,Male,Rajasthan,Jodhpur,Rural,12th,illustrative_source
TRN-SIH26135-019978,18,Female,Tamil Nadu,Coimbatore,Rural,10th,illustrative_source
TRN-SIH26135-019979,30,Male,Gujarat,Surat,Rural,ITI,illustrative_source
TRN-SIH26135-019980,34,Male,Tamil Nadu,Salem,Rural,12th,illustrative_source
TRN-SIH26135-019981,31,Female,Tamil Nadu,Chennai,Urban,ITI,illustrative_source
TRN-SIH26135-019982,27,Female,Telangana,Warangal,Urban,12th,illustrative_source
TRN-SIH26135-019983,27,Female,Karnataka,Bengaluru,Urban,Diploma,illustrative_source
TRN-SIH26135-019984,32,Male,Tamil Nadu,Madurai,Urban,Graduate,illustrative_source
TRN-SIH26135-019985,23,Female,Rajasthan,Udaipur,Rural,Graduate,illustrative_source
TRN-SIH26135-019986,28,Male,Tamil Nadu,Chennai,Rural,10th,illustrative_source
TRN-SIH26135-019987,18,Female,Karnataka,Mysuru,Rural,Postgraduate,illustrative_source
TRN-SIH26135-019988,22,Male,West Bengal,Howrah,Urban,Graduate,illustrative_source
TRN-SIH26135-019989,29,Female,Tamil Nadu,Coimbatore,Urban,Diploma,illustrative_source
TRN-SIH26135-019990,18,Male,Tamil Nadu,Coimbatore,Urban,Graduate,illustrative_source
TRN-SIH26135-019991,28,Male,Bihar,Gaya,Rural,ITI,illustrative_source
TRN-SIH26135-019992,32,Female,Karnataka,Mangaluru,Urban,Postgraduate,illustrative_source
TRN-SIH26135-019993,22,Female,Odisha,Cuttack,Rural,Graduate,illustrative_source
TRN-SIH26135-019994,29,Female,Telangana,Nizamabad,Urban,ITI,illustrative_source
TRN-SIH26135-019995,18,Female,Uttar Pradesh,Agra,Rural,Graduate,illustrative_source
TRN-SIH26135-019996,30,Male,West Bengal,Howrah,Rural,Diploma,illustrative_source
TRN-SIH26135-019997,24,Male,West Bengal,Durgapur,Rural,ITI,illustrative_source
TRN-SIH26135-019998,20,Male,Tamil Nadu,Coimbatore,Urban,Diploma,illustrative_source
TRN-SIH26135-019999,24,Female,Tamil Nadu,Chennai,Rural,12th,illustrative_source
TRN-SIH26135-020000,19,Male,Karnataka,Mysuru,Rural,Graduate,illustrative_source
TRN-SIH26135-020001,32,Male,Odisha,Sundargarh,Rural,ITI,illustrative_source
TRN-SIH26135-020002,28,Male,Uttar Pradesh,Lucknow,Urban,Diploma,illustrative_source
TRN-SIH26135-020003,34,Female,Maharashtra,Mumbai,Rural,12th,illustrative_source
TRN-SIH26135-020004,18,Male,Uttar Pradesh,Lucknow,Urban,12th,illustrative_source
TRN-SIH26135-020005,33,Male,Gujarat,Surat,Rural,Graduate,illustrative_source
TRN-SIH26135-020006,18,Male,Maharashtra,Mumbai,Rural,Graduate,illustrative_source
TRN-SIH26135-020007,27,Female,Karnataka,Hubballi,Rural,Graduate,illustrative_source
TRN-SIH26135-020008,44,Male,Odisha,Sundargarh,Urban,ITI,illustrative_source
TRN-SIH26135-020009,18,Male,Uttar Pradesh,Agra,Urban,10th,illustrative_source
TRN-SIH26135-020010,27,Male,Telangana,Warangal,Urban,12th,illustrative_source
TRN-SIH26135-020011,20,Male,Tamil Nadu,Madurai,Rural,12th,illustrative_source
TRN-SIH26135-020012,23,Other,West Bengal,Durgapur,Urban,Diploma,illustrative_source
TRN-SIH26135-020013,20,Female,Tamil Nadu,Madurai,Urban,Diploma,illustrative_source
TRN-SIH26135-020014,18,Male,Tamil Nadu,Salem,Rural,12th,illustrative_source
TRN-SIH26135-020015,31,Male,Maharashtra,Nashik,Rural,Graduate,illustrative_source
TRN-SIH26135-020016,27,Male,Bihar,Patna,Rural,Diploma,illustrative_source
TRN-SIH26135-020017,20,Female,Telangana,Hyderabad,Rural,Graduate,illustrative_source
TRN-SIH26135-020018,36,Male,Maharashtra,Nagpur,Rural,Diploma,illustrative_source
TRN-SIH26135-020019,31,Male,Gujarat,Ahmedabad,Rural,10th,illustrative_source
TRN-SIH26135-020020,27,Female,Telangana,Hyderabad,Rural,Postgraduate,illustrative_source
TRN-SIH26135-020021,31,Female,Karnataka,Bengaluru,Rural,Graduate,illustrative_source
TRN-SIH26135-020022,31,Male,Uttar Pradesh,Lucknow,Urban,12th,illustrative_source
TRN-SIH26135-020023,27,Male,Odisha,Sundargarh,Urban,Diploma,illustrative_source
TRN-SIH26135-020024,30,Female,Gujarat,Surat,Rural,10th,illustrative_source
TRN-SIH26135-020025,29,Female,Odisha,Sambalpur,Urban,Diploma,illustrative_source
TRN-SIH26135-020026,24,Male,Odisha,Khordha,Rural,ITI,illustrative_source
TRN-SIH26135-020027,22,Female,West Bengal,Howrah,Urban,10th,illustrative_source
TRN-SIH26135-020028,22,Male,West Bengal,Siliguri,Urban,Graduate,illustrative_source
TRN-SIH26135-020029,21,Male,Tamil Nadu,Coimbatore,Urban,Graduate,illustrative_source
TRN-SIH26135-020030,26,Female,Bihar,Muzaffarpur,Urban,12th,illustrative_source
TRN-SIH26135-020031,31,Female,Punjab,Jalandhar,Urban,Postgraduate,illustrative_source
TRN-SIH26135-020032,33,Female,West Bengal,Siliguri,Rural,ITI,illustrative_source
TRN-SIH26135-020033,28,Male,Bihar,Gaya,Urban,Postgraduate,illustrative_source
TRN-SIH26135-020034,35,Female,Rajasthan,Udaipur,Urban,12th,illustrative_source
TRN-SIH26135-020035,19,Male,Gujarat,Rajkot,Urban,Graduate,illustrative_source
TRN-SIH26135-020036,34,Male,Kerala,Kozhikode,Rural,ITI,illustrative_source
TRN-SIH26135-020037,34,Female,Karnataka,Bengaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-020038,18,Male,Telangana,Nizamabad,Urban,12th,illustrative_source
TRN-SIH26135-020039,19,Female,Gujarat,Ahmedabad,Urban,Postgraduate,illustrative_source
TRN-SIH26135-020040,22,Female,Uttar Pradesh,Agra,Urban,Diploma,illustrative_source
TRN-SIH26135-020041,30,Female,Uttar Pradesh,Noida,Urban,ITI,illustrative_source
TRN-SIH26135-020042,18,Male,Maharashtra,Nagpur,Urban,ITI,illustrative_source
TRN-SIH26135-020043,29,Male,Bihar,Muzaffarpur,Urban,10th,illustrative_source
TRN-SIH26135-020044,31,Female,Telangana,Warangal,Urban,Diploma,illustrative_source
TRN-SIH26135-020045,40,Male,Kerala,Kozhikode,Rural,12th,illustrative_source
TRN-SIH26135-020046,37,Male,Telangana,Warangal,Rural,ITI,illustrative_source
TRN-SIH26135-020047,24,Male,Odisha,Ganjam,Urban,12th,illustrative_source
TRN-SIH26135-020048,23,Male,Bihar,Gaya,Urban,10th,illustrative_source
TRN-SIH26135-020049,35,Male,Rajasthan,Jodhpur,Rural,Diploma,illustrative_source
TRN-SIH26135-020050,36,Male,Maharashtra,Pune,Urban,12th,illustrative_source
TRN-SIH26135-020051,31,Female,Odisha,Sambalpur,Urban,Graduate,illustrative_source
TRN-SIH26135-020052,18,Male,West Bengal,Durgapur,Urban,ITI,illustrative_source
TRN-SIH26135-020053,27,Female,Maharashtra,Nashik,Rural,12th,illustrative_source
TRN-SIH26135-020054,23,Female,Bihar,Muzaffarpur,Rural,10th,illustrative_source
TRN-SIH26135-020055,18,Female,Maharashtra,Nagpur,Urban,Graduate,illustrative_source
TRN-SIH26135-020056,29,Male,West Bengal,Durgapur,Rural,Diploma,illustrative_source
TRN-SIH26135-020057,21,Female,Punjab,Jalandhar,Urban,ITI,illustrative_source
TRN-SIH26135-020058,43,Male,Punjab,Ludhiana,Urban,12th,illustrative_source
TRN-SIH26135-020059,20,Female,Maharashtra,Mumbai,Urban,Diploma,illustrative_source
TRN-SIH26135-020060,18,Female,Rajasthan,Jaipur,Rural,10th,illustrative_source
TRN-SIH26135-020061,28,Female,Gujarat,Vadodara,Rural,Graduate,illustrative_source
TRN-SIH26135-020062,38,Male,Gujarat,Ahmedabad,Rural,Postgraduate,illustrative_source
TRN-SIH26135-020063,28,Male,Telangana,Nizamabad,Rural,Graduate,illustrative_source
TRN-SIH26135-020064,23,Female,Kerala,Kozhikode,Rural,Graduate,illustrative_source
TRN-SIH26135-020065,20,Female,Punjab,Amritsar,Urban,10th,illustrative_source
TRN-SIH26135-020066,18,Male,Uttar Pradesh,Varanasi,Rural,ITI,illustrative_source
TRN-SIH26135-020067,23,Male,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-020068,20,Male,West Bengal,Durgapur,Urban,10th,illustrative_source
TRN-SIH26135-020069,28,Female,Rajasthan,Jodhpur,Urban,Graduate,illustrative_source
TRN-SIH26135-020070,26,Male,Bihar,Muzaffarpur,Rural,ITI,illustrative_source
TRN-SIH26135-020071,27,Female,Gujarat,Ahmedabad,Rural,Graduate,illustrative_source
TRN-SIH26135-020072,21,Female,Bihar,Patna,Urban,12th,illustrative_source
TRN-SIH26135-020073,26,Female,Tamil Nadu,Coimbatore,Urban,Graduate,illustrative_source
TRN-SIH26135-020074,34,Male,Punjab,Amritsar,Rural,10th,illustrative_source
TRN-SIH26135-020075,18,Female,Bihar,Muzaffarpur,Urban,ITI,illustrative_source
TRN-SIH26135-020076,21,Female,Rajasthan,Kota,Urban,Graduate,illustrative_source
TRN-SIH26135-020077,25,Female,Uttar Pradesh,Lucknow,Rural,12th,illustrative_source
TRN-SIH26135-020078,24,Female,Gujarat,Surat,Rural,10th,illustrative_source
TRN-SIH26135-020079,38,Male,Telangana,Nizamabad,Rural,Graduate,illustrative_source
TRN-SIH26135-020080,18,Male,Gujarat,Vadodara,Rural,10th,illustrative_source
TRN-SIH26135-020081,18,Female,Bihar,Patna,Urban,Postgraduate,illustrative_source
TRN-SIH26135-020082,35,Male,Odisha,Ganjam,Rural,Graduate,illustrative_source
TRN-SIH26135-020083,18,Female,Maharashtra,Nagpur,Urban,12th,illustrative_source
TRN-SIH26135-020084,21,Female,Karnataka,Mangaluru,Urban,ITI,illustrative_source
TRN-SIH26135-020085,29,Female,Tamil Nadu,Salem,Urban,ITI,illustrative_source
TRN-SIH26135-020086,36,Female,Rajasthan,Kota,Rural,Postgraduate,illustrative_source
TRN-SIH26135-020087,22,Female,Tamil Nadu,Salem,Rural,12th,illustrative_source
TRN-SIH26135-020088,23,Female,Rajasthan,Jaipur,Urban,10th,illustrative_source
TRN-SIH26135-020089,18,Female,West Bengal,Howrah,Urban,12th,illustrative_source
TRN-SIH26135-020090,27,Male,Telangana,Warangal,Rural,12th,illustrative_source
TRN-SIH26135-020091,38,Male,Uttar Pradesh,Varanasi,Urban,Diploma,illustrative_source
TRN-SIH26135-020092,23,Female,Karnataka,Hubballi,Rural,Diploma,illustrative_source
TRN-SIH26135-020093,21,Male,Uttar Pradesh,Kanpur,Rural,Graduate,illustrative_source
TRN-SIH26135-020094,26,Male,Rajasthan,Jodhpur,Urban,12th,illustrative_source
TRN-SIH26135-020095,31,Female,Telangana,Nizamabad,Rural,Diploma,illustrative_source
TRN-SIH26135-020096,33,Male,Karnataka,Mangaluru,Rural,12th,illustrative_source
TRN-SIH26135-020097,26,Female,Bihar,Gaya,Rural,Diploma,illustrative_source
TRN-SIH26135-020098,38,Male,Bihar,Muzaffarpur,Urban,Diploma,illustrative_source
TRN-SIH26135-020099,31,Male,Odisha,Cuttack,Urban,ITI,illustrative_source
TRN-SIH26135-020100,27,Female,Uttar Pradesh,Noida,Urban,Graduate,illustrative_source
TRN-SIH26135-020101,27,Male,Karnataka,Bengaluru,Rural,10th,illustrative_source
TRN-SIH26135-020102,18,Female,Odisha,Khordha,Rural,Postgraduate,illustrative_source
TRN-SIH26135-020103,23,Female,Rajasthan,Kota,Urban,Postgraduate,illustrative_source
TRN-SIH26135-020104,20,Male,Odisha,Khordha,Urban,Graduate,illustrative_source
TRN-SIH26135-020105,25,Female,Telangana,Nizamabad,Rural,Graduate,illustrative_source
TRN-SIH26135-020106,21,Female,Uttar Pradesh,Lucknow,Rural,Graduate,illustrative_source
TRN-SIH26135-020107,18,Male,Kerala,Kochi,Rural,Diploma,illustrative_source
TRN-SIH26135-020108,33,Male,Tamil Nadu,Coimbatore,Urban,Graduate,illustrative_source
TRN-SIH26135-020109,18,Male,Kerala,Kochi,Urban,12th,illustrative_source
TRN-SIH26135-020110,44,Female,Punjab,Ludhiana,Urban,10th,illustrative_source
TRN-SIH26135-020111,19,Other,Karnataka,Hubballi,Urban,ITI,illustrative_source
TRN-SIH26135-020112,26,Female,Maharashtra,Mumbai,Urban,Graduate,illustrative_source
TRN-SIH26135-020113,18,Female,Rajasthan,Jodhpur,Rural,12th,illustrative_source
TRN-SIH26135-020114,20,Male,Odisha,Sundargarh,Urban,Graduate,illustrative_source
TRN-SIH26135-020115,33,Female,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-020116,22,Male,Tamil Nadu,Coimbatore,Urban,Graduate,illustrative_source
TRN-SIH26135-020117,22,Female,Kerala,Thiruvananthapuram,Urban,12th,illustrative_source
TRN-SIH26135-020118,34,Male,Uttar Pradesh,Kanpur,Urban,Graduate,illustrative_source
TRN-SIH26135-020119,40,Male,Karnataka,Mysuru,Rural,Diploma,illustrative_source
TRN-SIH26135-020120,24,Male,Bihar,Patna,Urban,ITI,illustrative_source
TRN-SIH26135-020121,18,Male,Kerala,Kozhikode,Urban,ITI,illustrative_source
TRN-SIH26135-020122,24,Female,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-020123,25,Male,West Bengal,Siliguri,Urban,Diploma,illustrative_source
TRN-SIH26135-020124,27,Male,Karnataka,Mysuru,Urban,ITI,illustrative_source
TRN-SIH26135-020125,31,Male,Bihar,Gaya,Urban,10th,illustrative_source
TRN-SIH26135-020126,33,Male,Kerala,Kochi,Urban,10th,illustrative_source
TRN-SIH26135-020127,21,Male,Karnataka,Bengaluru,Urban,Postgraduate,illustrative_source
TRN-SIH26135-020128,28,Male,Odisha,Sambalpur,Rural,ITI,illustrative_source
TRN-SIH26135-020129,28,Female,Telangana,Hyderabad,Rural,Diploma,illustrative_source
TRN-SIH26135-020130,39,Male,Gujarat,Rajkot,Urban,Graduate,illustrative_source
TRN-SIH26135-020131,33,Female,Rajasthan,Jodhpur,Urban,12th,illustrative_source
TRN-SIH26135-020132,22,Female,Bihar,Gaya,Rural,Diploma,illustrative_source
TRN-SIH26135-020133,18,Male,West Bengal,Siliguri,Urban,Graduate,illustrative_source
TRN-SIH26135-020134,24,Male,Tamil Nadu,Madurai,Rural,12th,illustrative_source
TRN-SIH26135-020135,27,Male,Telangana,Nizamabad,Urban,12th,illustrative_source
TRN-SIH26135-020136,25,Male,Bihar,Gaya,Urban,Postgraduate,illustrative_source
TRN-SIH26135-020137,21,Male,West Bengal,Durgapur,Rural,Graduate,illustrative_source
TRN-SIH26135-020138,21,Female,Maharashtra,Mumbai,Urban,Graduate,illustrative_source
TRN-SIH26135-020139,33,Male,Telangana,Nizamabad,Rural,Diploma,illustrative_source
TRN-SIH26135-020140,18,Male,West Bengal,Howrah,Urban,Postgraduate,illustrative_source
TRN-SIH26135-020141,36,Female,Rajasthan,Kota,Rural,Graduate,illustrative_source
TRN-SIH26135-020142,27,Female,Gujarat,Rajkot,Rural,ITI,illustrative_source
TRN-SIH26135-020143,21,Female,Gujarat,Vadodara,Urban,12th,illustrative_source
TRN-SIH26135-020144,27,Male,Punjab,Jalandhar,Urban,Diploma,illustrative_source
TRN-SIH26135-020145,34,Female,Karnataka,Mangaluru,Rural,12th,illustrative_source
TRN-SIH26135-020146,29,Female,Telangana,Warangal,Rural,Graduate,illustrative_source
TRN-SIH26135-020147,23,Female,Tamil Nadu,Coimbatore,Urban,ITI,illustrative_source
TRN-SIH26135-020148,24,Male,Kerala,Thiruvananthapuram,Rural,10th,illustrative_source
TRN-SIH26135-020149,25,Female,Gujarat,Ahmedabad,Urban,12th,illustrative_source
TRN-SIH26135-020150,30,Male,Maharashtra,Nagpur,Rural,10th,illustrative_source
TRN-SIH26135-020151,18,Female,Uttar Pradesh,Varanasi,Urban,Diploma,illustrative_source
TRN-SIH26135-020152,23,Male,Uttar Pradesh,Varanasi,Rural,Graduate,illustrative_source
TRN-SIH26135-020153,26,Male,Maharashtra,Nagpur,Rural,ITI,illustrative_source
TRN-SIH26135-020154,27,Male,Gujarat,Ahmedabad,Urban,Graduate,illustrative_source
TRN-SIH26135-020155,24,Male,Gujarat,Rajkot,Urban,Graduate,illustrative_source
TRN-SIH26135-020156,28,Female,Maharashtra,Mumbai,Urban,12th,illustrative_source
TRN-SIH26135-020157,18,Male,Odisha,Sundargarh,Urban,12th,illustrative_source
TRN-SIH26135-020158,18,Female,Uttar Pradesh,Lucknow,Urban,ITI,illustrative_source
TRN-SIH26135-020159,37,Male,Rajasthan,Udaipur,Urban,Diploma,illustrative_source
TRN-SIH26135-020160,27,Female,Uttar Pradesh,Kanpur,Urban,Diploma,illustrative_source
TRN-SIH26135-020161,26,Male,Tamil Nadu,Salem,Urban,Diploma,illustrative_source
TRN-SIH26135-020162,18,Male,Gujarat,Rajkot,Urban,Diploma,illustrative_source
TRN-SIH26135-020163,18,Female,Bihar,Muzaffarpur,Rural,Graduate,illustrative_source
TRN-SIH26135-020164,30,Male,Maharashtra,Mumbai,Urban,12th,illustrative_source
TRN-SIH26135-020165,36,Male,Rajasthan,Udaipur,Rural,Graduate,illustrative_source
TRN-SIH26135-020166,20,Female,West Bengal,Siliguri,Rural,Graduate,illustrative_source
TRN-SIH26135-020167,29,Male,Odisha,Cuttack,Urban,10th,illustrative_source
TRN-SIH26135-020168,35,Female,Bihar,Patna,Rural,ITI,illustrative_source
TRN-SIH26135-020169,25,Male,West Bengal,Siliguri,Rural,12th,illustrative_source
TRN-SIH26135-020170,36,Male,Rajasthan,Jaipur,Rural,10th,illustrative_source
TRN-SIH26135-020171,24,Female,Gujarat,Surat,Urban,Graduate,illustrative_source
TRN-SIH26135-020172,29,Male,Kerala,Kozhikode,Urban,Graduate,illustrative_source
TRN-SIH26135-020173,39,Female,Gujarat,Rajkot,Rural,10th,illustrative_source
TRN-SIH26135-020174,32,Female,Uttar Pradesh,Kanpur,Rural,ITI,illustrative_source
TRN-SIH26135-020175,26,Male,Punjab,Jalandhar,Urban,10th,illustrative_source
TRN-SIH26135-020176,23,Female,Kerala,Kozhikode,Urban,ITI,illustrative_source
TRN-SIH26135-020177,35,Male,Uttar Pradesh,Noida,Urban,12th,illustrative_source
TRN-SIH26135-020178,31,Female,West Bengal,Siliguri,Urban,12th,illustrative_source
