Target_Job_Role,State,District,Snapshot_Date,Active_Postings,Candidate_Count,Demand_Score,Data_Origin
Healthcare Assistant,Maharashtra,Nagpur,2026-02-01,65,110,37.14,synthetic_derived
Healthcare Assistant,Maharashtra,Nagpur,2026-03-01,70,112,38.46,synthetic_derived
Healthcare Assistant,Maharashtra,Nagpur,2026-04-01,75,114,39.68,synthetic_derived
Healthcare Assistant,Maharashtra,Nagpur,2026-05-01,80,26,75.47,synthetic_derived
Healthcare Assistant,Maharashtra,Nagpur,2026-06-01,20,28,41.67,synthetic_derived
Healthcare Assistant,Maharashtra,Nagpur,2026-07-01,25,30,45.45,synthetic_derived
Healthcare Assistant,Maharashtra,Nagpur,2026-08-01,30,32,48.39,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-01-01,73,71,50.69,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-02-01,78,73,51.66,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-03-01,18,75,19.35,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-04-01,23,77,23.0,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-05-01,28,79,26.17,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-06-01,33,81,28.95,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-07-01,38,83,31.4,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-08-01,43,85,33.59,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-09-01,48,87,35.56,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-10-01,53,89,37.32,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-11-01,58,91,38.93,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2024-12-01,63,93,40.38,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-01-01,68,95,41.72,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-02-01,73,97,42.94,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-03-01,78,99,44.07,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-04-01,18,101,15.13,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-05-01,23,103,18.25,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-06-01,28,105,21.05,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-07-01,33,107,23.57,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-08-01,38,109,25.85,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-09-01,43,111,27.92,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-10-01,48,113,29.81,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-11-01,53,25,67.95,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2025-12-01,58,27,68.24,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2026-01-01,63,29,68.48,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2026-02-01,68,31,68.69,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2026-03-01,73,33,68.87,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2026-04-01,78,35,69.03,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2026-05-01,18,37,32.73,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2026-06-01,23,39,37.1,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2026-07-01,28,41,40.58,synthetic_derived
Healthcare Assistant,Punjab,Ludhiana,2026-08-01,33,43,43.42,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-01-01,76,82,48.1,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-02-01,81,84,49.09,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-03-01,21,86,19.63,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-04-01,26,88,22.81,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-05-01,31,90,25.62,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-06-01,36,92,28.12,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-07-01,41,94,30.37,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-08-01,46,96,32.39,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-09-01,51,98,34.23,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-10-01,56,100,35.9,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-11-01,61,102,37.42,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2024-12-01,66,104,38.82,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-01-01,71,106,40.11,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-02-01,76,108,41.3,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-03-01,81,110,42.41,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-04-01,21,112,15.79,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-05-01,26,114,18.57,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-06-01,31,26,54.39,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-07-01,36,28,56.25,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-08-01,41,30,57.75,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-09-01,46,32,58.97,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-10-01,51,34,60.0,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-11-01,56,36,60.87,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2025-12-01,61,38,61.62,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2026-01-01,66,40,62.26,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2026-02-01,71,42,62.83,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2026-03-01,76,44,63.33,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2026-04-01,81,46,63.78,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2026-05-01,21,48,30.43,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2026-06-01,26,50,34.21,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2026-07-01,31,52,37.35,synthetic_derived
Healthcare Assistant,Odisha,Khordha,2026-08-01,36,54,40.0,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-01-01,79,93,45.93,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-02-01,19,95,16.67,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-03-01,24,97,19.83,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-04-01,29,99,22.66,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-05-01,34,101,25.19,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-06-01,39,103,27.46,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-07-01,44,105,29.53,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-08-01,49,107,31.41,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-09-01,54,109,33.13,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-10-01,59,111,34.71,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-11-01,64,113,36.16,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2024-12-01,69,25,73.4,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-01-01,74,27,73.27,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-02-01,79,29,73.15,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-03-01,19,31,38.0,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-04-01,24,33,42.11,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-05-01,29,35,45.31,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-06-01,34,37,47.89,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-07-01,39,39,50.0,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-08-01,44,41,51.76,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-09-01,49,43,53.26,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-10-01,54,45,54.55,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-11-01,59,47,55.66,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2025-12-01,64,49,56.64,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2026-01-01,69,51,57.5,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2026-02-01,74,53,58.27,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2026-03-01,79,55,58.96,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2026-04-01,19,57,25.0,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2026-05-01,24,59,28.92,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2026-06-01,29,61,32.22,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2026-07-01,34,63,35.05,synthetic_derived
Healthcare Assistant,Telangana,Hyderabad,2026-08-01,39,65,37.5,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-01-01,82,104,44.09,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-02-01,22,106,17.19,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-03-01,27,108,20.0,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-04-01,32,110,22.54,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-05-01,37,112,24.83,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-06-01,42,114,26.92,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-07-01,47,26,64.38,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-08-01,52,28,65.0,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-09-01,57,30,65.52,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-10-01,62,32,65.96,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-11-01,67,34,66.34,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2024-12-01,72,36,66.67,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-01-01,77,38,66.96,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-02-01,82,40,67.21,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-03-01,22,42,34.38,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-04-01,27,44,38.03,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-05-01,32,46,41.03,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-06-01,37,48,43.53,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-07-01,42,50,45.65,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-08-01,47,52,47.47,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-09-01,52,54,49.06,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-10-01,57,56,50.44,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-11-01,62,58,51.67,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2025-12-01,67,60,52.76,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2026-01-01,72,62,53.73,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2026-02-01,77,64,54.61,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2026-03-01,82,66,55.41,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2026-04-01,22,68,24.44,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2026-05-01,27,70,27.84,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2026-06-01,32,72,30.77,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2026-07-01,37,74,33.33,synthetic_derived
Healthcare Assistant,Tamil Nadu,Coimbatore,2026-08-01,42,76,35.59,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-01-01,20,25,44.44,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-02-01,25,27,48.08,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-03-01,30,29,50.85,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-04-01,35,31,53.03,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-05-01,40,33,54.79,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-06-01,45,35,56.25,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-07-01,50,37,57.47,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-08-01,55,39,58.51,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-09-01,60,41,59.41,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-10-01,65,43,60.19,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-11-01,70,45,60.87,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2024-12-01,75,47,61.48,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-01-01,80,49,62.02,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-02-01,20,51,28.17,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-03-01,25,53,32.05,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-04-01,30,55,35.29,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-05-01,35,57,38.04,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-06-01,40,59,40.4,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-07-01,45,61,42.45,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-08-01,50,63,44.25,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-09-01,55,65,45.83,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-10-01,60,67,47.24,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-11-01,65,69,48.51,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2025-12-01,70,71,49.65,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2026-01-01,75,73,50.68,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2026-02-01,80,75,51.61,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2026-03-01,20,77,20.62,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2026-04-01,25,79,24.04,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2026-05-01,30,81,27.03,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2026-06-01,35,83,29.66,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2026-07-01,40,85,32.0,synthetic_derived
Healthcare Assistant,Odisha,Sundargarh,2026-08-01,45,87,34.09,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-01-01,23,36,38.98,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-02-01,28,38,42.42,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-03-01,33,40,45.21,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-04-01,38,42,47.5,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-05-01,43,44,49.43,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-06-01,48,46,51.06,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-07-01,53,48,52.48,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-08-01,58,50,53.7,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-09-01,63,52,54.78,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-10-01,68,54,55.74,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-11-01,73,56,56.59,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2024-12-01,78,58,57.35,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-01-01,18,60,23.08,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-02-01,23,62,27.06,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-03-01,28,64,30.43,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-04-01,33,66,33.33,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-05-01,38,68,35.85,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-06-01,43,70,38.05,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-07-01,48,72,40.0,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-08-01,53,74,41.73,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-09-01,58,76,43.28,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-10-01,63,78,44.68,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-11-01,68,80,45.95,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2025-12-01,73,82,47.1,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2026-01-01,78,84,48.15,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2026-02-01,18,86,17.31,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2026-03-01,23,88,20.72,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2026-04-01,28,90,23.73,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2026-05-01,33,92,26.4,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2026-06-01,38,94,28.79,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2026-07-01,43,96,30.94,synthetic_derived
Healthcare Assistant,Bihar,Muzaffarpur,2026-08-01,48,98,32.88,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-01-01,26,47,35.62,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-02-01,31,49,38.75,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-03-01,36,51,41.38,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-04-01,41,53,43.62,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-05-01,46,55,45.54,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-06-01,51,57,47.22,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-07-01,56,59,48.7,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-08-01,61,61,50.0,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-09-01,66,63,51.16,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-10-01,71,65,52.21,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-11-01,76,67,53.15,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2024-12-01,81,69,54.0,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-01-01,21,71,22.83,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-02-01,26,73,26.26,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-03-01,31,75,29.25,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-04-01,36,77,31.86,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-05-01,41,79,34.17,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-06-01,46,81,36.22,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-07-01,51,83,38.06,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-08-01,56,85,39.72,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-09-01,61,87,41.22,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-10-01,66,89,42.58,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-11-01,71,91,43.83,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2025-12-01,76,93,44.97,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2026-01-01,81,95,46.02,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2026-02-01,21,97,17.8,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2026-03-01,26,99,20.8,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2026-04-01,31,101,23.48,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2026-05-01,36,103,25.9,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2026-06-01,41,105,28.08,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2026-07-01,46,107,30.07,synthetic_derived
Healthcare Assistant,Gujarat,Rajkot,2026-08-01,51,109,31.88,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-01-01,29,58,33.33,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-02-01,34,60,36.17,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-03-01,39,62,38.61,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-04-01,44,64,40.74,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-05-01,49,66,42.61,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-06-01,54,68,44.26,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-07-01,59,70,45.74,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-08-01,64,72,47.06,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-09-01,69,74,48.25,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-10-01,74,76,49.33,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-11-01,79,78,50.32,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2024-12-01,19,80,19.19,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-01-01,24,82,22.64,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-02-01,29,84,25.66,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-03-01,34,86,28.33,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-04-01,39,88,30.71,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-05-01,44,90,32.84,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-06-01,49,92,34.75,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-07-01,54,94,36.49,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-08-01,59,96,38.06,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-09-01,64,98,39.51,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-10-01,69,100,40.83,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-11-01,74,102,42.05,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2025-12-01,79,104,43.17,synthetic_derived
Healthcare Assistant,Uttar Pradesh,Lucknow,2026-01-01,19,106,15.2,synthetic_derived
