Trainee_ID,Course,Training_Provider,Training_Duration_Weeks,Attendance_Percent,Assessment_Score,Certification,Internship,Previous_Experience_Years,Target_Job_Role,Completion_Date,Training_Start_Date,Training_Performance,Data_Origin,State,District,Education_Level,Rural_Urban,Skill_Gap_Score,Missing_Skill_Count,Skill_Coverage_Percent,Snapshot_Date,Demand_Score,Skills_Text,Placement_Target
TRN-SIH26135-029333,Graphic Design,SkillForge Institute,24,96.2,55.6,Yes,Yes,3.6,Graphic Designer,2025-03-12,2024-09-25,73.87,derived_training_snapshot,Telangana,Nizamabad,Graduate,Rural,100.0,3,0.0,2025-03-01,24.59,accounting data_analysis sales,1
TRN-SIH26135-029334,Data Analytics,National Training Network,12,72.9,84.4,No,No,1.7,Data Analyst,2025-03-25,2024-12-31,79.23,derived_training_snapshot,Odisha,Sundargarh,Diploma,Urban,100.0,3,0.0,2025-03-01,64.49,azure networking react,1
TRN-SIH26135-029335,Machine Learning,Udaan Skills,24,74.6,78.5,Yes,No,2.9,Data Analyst,2025-04-07,2024-10-21,76.75,derived_training_snapshot,Bihar,Patna,12th,Rural,100.0,3,0.0,2025-04-01,29.29,autocad java react,1
TRN-SIH26135-029336,Python Programming,NSDC Partner Hub,12,96.8,75.5,No,Yes,0.5,Software Developer,2025-04-20,2025-01-26,85.09,derived_training_snapshot,Kerala,Kochi,Diploma,Urban,65.28,2,33.33,2025-04-01,50.0,accounting javascript python,1
TRN-SIH26135-029337,Advanced Java Development,National Training Network,4,77.2,77.9,Yes,Yes,2.0,Software Developer,2025-05-03,2025-04-05,77.59,derived_training_snapshot,Bihar,Gaya,12th,Rural,100.0,3,0.0,2025-05-01,60.0,autocad data_analysis react,0
TRN-SIH26135-029338,Healthcare Assistant,TechSkill Academy,8,68.0,59.6,Yes,Yes,2.7,Healthcare Assistant,2025-05-16,2025-03-21,63.38,derived_training_snapshot,West Bengal,Howrah,ITI,Urban,82.33,2,33.33,2025-05-01,30.77,digital_marketing excel machine_learning,1
TRN-SIH26135-029339,Retail Operations,Udaan Skills,8,83.8,77.0,Yes,Yes,1.0,Sales Executive,2025-05-29,2025-04-03,80.06,derived_training_snapshot,Odisha,Khordha,ITI,Rural,100.0,3,0.0,2025-05-01,53.23,javascript linux machine_learning,1
TRN-SIH26135-029340,Accounting & GST,NextGen Academy,6,100.0,82.5,Yes,No,1.2,Account Executive,2025-06-11,2025-04-30,90.38,derived_training_snapshot,Maharashtra,Nagpur,Diploma,Urban,51.12,2,33.33,2025-06-01,42.86,accounting cybersecurity healthcare_operations,1
TRN-SIH26135-029341,Python Programming,Digital India Centre,12,73.2,73.4,Yes,No,0.4,Software Developer,2025-06-24,2025-04-01,73.31,derived_training_snapshot,West Bengal,Durgapur,Graduate,Rural,65.0,2,33.33,2025-06-01,46.67,communication healthcare_operations python,1
TRN-SIH26135-029342,Advanced Java Development,Digital India Centre,6,89.5,64.2,Yes,Yes,3.5,Software Developer,2025-07-07,2025-05-26,75.59,derived_training_snapshot,Karnataka,Mysuru,12th,Urban,100.0,3,0.0,2025-07-01,45.54,aws excel machine_learning,1
TRN-SIH26135-029343,Healthcare Assistant,TechSkill Academy,6,100.0,96.3,Yes,No,0.4,Healthcare Assistant,2025-07-20,2025-06-08,97.97,derived_training_snapshot,Rajasthan,Jodhpur,ITI,Urban,50.0,2,33.33,2025-07-01,57.89,digital_marketing healthcare_operations java,1
TRN-SIH26135-029344,Digital Marketing,TechSkill Academy,6,83.9,70.6,No,No,2.9,Digital Marketing Executive,2025-08-02,2025-06-21,76.59,derived_training_snapshot,Maharashtra,Nashik,Graduate,Rural,100.0,3,0.0,2025-08-01,43.11,data_analysis linux networking,1
TRN-SIH26135-029345,Mobile App Development,Udaan Skills,20,74.2,96.2,No,No,2.2,Software Developer,2025-08-15,2025-03-28,86.3,derived_training_snapshot,Tamil Nadu,Coimbatore,Diploma,Rural,65.0,2,33.33,2025-08-01,49.59,power_bi python sales,1
TRN-SIH26135-029346,Digital Marketing,NextGen Academy,20,100.0,83.2,Yes,Yes,1.0,Digital Marketing Executive,2025-08-28,2025-04-10,90.76,derived_training_snapshot,Gujarat,Ahmedabad,10th,Urban,100.0,3,0.0,2025-08-01,28.47,linux machine_learning react,1
TRN-SIH26135-029347,Graphic Design,Udaan Skills,4,62.5,44.7,Yes,Yes,2.1,Graphic Designer,2025-09-10,2025-08-13,52.71,derived_training_snapshot,Telangana,Nizamabad,Graduate,Urban,100.0,3,0.0,2025-09-01,36.59,cybersecurity python sql,1
TRN-SIH26135-029348,Advanced Java Development,Odisha Skill Centre,4,70.6,73.7,Yes,No,1.9,Software Developer,2025-09-23,2025-08-26,72.31,derived_training_snapshot,Karnataka,Mangaluru,Diploma,Urban,71.72,2,33.33,2025-09-01,21.09,excel java machine_learning,1
TRN-SIH26135-029349,Cloud Computing,NSDC Partner Hub,4,96.7,98.3,Yes,Yes,0.7,Cloud Associate,2025-10-06,2025-09-08,97.58,derived_training_snapshot,Rajasthan,Kota,Graduate,Rural,100.0,3,0.0,2025-10-01,65.62,communication data_analysis java,1
TRN-SIH26135-029350,Digital Marketing,Empower Skills Institute,12,97.2,64.6,Yes,Yes,1.3,Digital Marketing Executive,2025-10-19,2025-07-27,79.27,derived_training_snapshot,Bihar,Muzaffarpur,Graduate,Rural,63.56,2,33.33,2025-10-01,41.88,digital_marketing python react,1
TRN-SIH26135-029351,Healthcare Assistant,National Training Network,8,83.2,83.7,Yes,Yes,0.4,Healthcare Assistant,2025-11-01,2025-09-06,83.48,derived_training_snapshot,Telangana,Nizamabad,Diploma,Urban,50.0,1,66.67,2025-11-01,40.53,communication cybersecurity excel,1
TRN-SIH26135-029352,Digital Marketing,Udaan Skills,6,98.2,89.8,Yes,No,0.4,Digital Marketing Executive,2025-11-14,2025-10-03,93.58,derived_training_snapshot,West Bengal,Howrah,Graduate,Urban,50.0,2,33.33,2025-11-01,40.37,azure digital_marketing sql,1
TRN-SIH26135-029353,Python Programming,Empower Skills Institute,20,75.1,64.9,Yes,Yes,5.3,Software Developer,2025-11-27,2025-07-10,69.49,derived_training_snapshot,Punjab,Jalandhar,10th,Urban,46.99,1,66.67,2025-11-01,48.25,cybersecurity java python,1
TRN-SIH26135-029354,Data Analytics,National Training Network,8,51.4,68.1,Yes,No,3.2,Data Analyst,2025-12-10,2025-10-15,60.58,derived_training_snapshot,Gujarat,Surat,12th,Urban,69.11,2,33.33,2025-12-01,44.64,azure javascript python,0
TRN-SIH26135-029355,Electrical Technician,NSDC Partner Hub,24,79.8,81.8,Yes,No,3.2,Technician,2024-01-03,2023-07-19,80.9,derived_training_snapshot,Karnataka,Hubballi,ITI,Urban,100.0,3,0.0,2024-01-01,22.86,accounting cybersecurity healthcare_operations,1
TRN-SIH26135-029356,Machine Learning,SkillForge Institute,16,65.3,75.3,Yes,Yes,1.4,Data Analyst,2024-01-16,2023-09-26,70.8,derived_training_snapshot,Uttar Pradesh,Agra,Diploma,Urban,100.0,3,0.0,2024-01-01,47.77,aws azure cybersecurity,1
TRN-SIH26135-029357,Healthcare Assistant,Pragati Learning Hub,12,70.2,57.3,No,Yes,0.5,Healthcare Assistant,2024-01-29,2023-11-06,63.11,derived_training_snapshot,Bihar,Muzaffarpur,Diploma,Urban,100.0,3,0.0,2024-01-01,38.98,accounting azure react,1
TRN-SIH26135-029358,Machine Learning,NextGen Academy,8,78.2,51.0,No,No,6.0,Data Analyst,2024-02-11,2023-12-17,63.24,derived_training_snapshot,West Bengal,Howrah,Graduate,Urban,75.22,2,33.33,2024-02-01,36.47,digital_marketing python react,1
TRN-SIH26135-029359,Electrical Technician,Odisha Skill Centre,24,83.4,61.4,Yes,No,0.3,Technician,2024-02-24,2023-09-09,71.3,derived_training_snapshot,Punjab,Jalandhar,Graduate,Urban,72.68,2,33.33,2024-02-01,50.59,networking react sql,1
TRN-SIH26135-029360,Retail Operations,TechSkill Academy,6,74.0,82.0,Yes,No,3.4,Sales Executive,2024-03-08,2024-01-26,78.4,derived_training_snapshot,Rajasthan,Kota,12th,Urban,100.0,3,0.0,2024-03-01,75.0,autocad networking python,1
TRN-SIH26135-029361,Accounting & GST,NextGen Academy,12,73.4,68.8,Yes,Yes,0.4,Account Executive,2024-03-21,2023-12-28,70.87,derived_training_snapshot,Rajasthan,Jaipur,10th,Rural,100.0,3,0.0,2024-03-01,44.94,javascript linux power_bi,1
TRN-SIH26135-029362,Web Development,FutureWorks Training,8,77.2,77.0,Yes,No,0.9,Web Developer,2024-04-03,2024-02-07,77.09,derived_training_snapshot,Punjab,Jalandhar,12th,Rural,100.0,3,0.0,2024-04-01,54.05,azure cybersecurity machine_learning,1
TRN-SIH26135-029363,Cloud Computing,Empower Skills Institute,6,73.8,74.4,Yes,No,1.4,Cloud Associate,2024-04-16,2024-03-05,74.13,derived_training_snapshot,Telangana,Warangal,Graduate,Urban,100.0,3,0.0,2024-04-01,56.74,communication digital_marketing sql,1
TRN-SIH26135-029364,Graphic Design,TechSkill Academy,4,100.0,78.5,Yes,No,1.2,Graphic Designer,2024-04-29,2024-04-01,88.18,derived_training_snapshot,Kerala,Kochi,Graduate,Urban,75.0,2,33.33,2024-04-01,27.81,autocad azure excel,1
TRN-SIH26135-029365,Networking,Udaan Skills,16,78.6,74.7,No,Yes,4.1,Support Engineer,2024-05-12,2024-01-21,76.46,derived_training_snapshot,Gujarat,Surat,12th,Rural,69.01,2,33.33,2024-05-01,20.56,accounting linux python,1
TRN-SIH26135-029366,Cloud Computing,Digital India Centre,12,61.6,64.1,Yes,Yes,1.5,Cloud Associate,2024-05-25,2024-03-02,62.98,derived_training_snapshot,Bihar,Muzaffarpur,Diploma,Urban,83.14,2,33.33,2024-05-01,40.11,java linux power_bi,1
TRN-SIH26135-029367,Cybersecurity,Pragati Learning Hub,8,100.0,91.1,Yes,No,1.3,Cybersecurity Associate,2024-06-07,2024-04-12,95.11,derived_training_snapshot,Karnataka,Mysuru,Diploma,Urban,70.0,2,33.33,2024-06-01,43.67,accounting azure linux,1
TRN-SIH26135-029368,Python Programming,TechSkill Academy,20,88.6,74.1,No,Yes,1.9,Software Developer,2024-06-20,2024-02-01,80.62,derived_training_snapshot,Uttar Pradesh,Varanasi,Graduate,Urban,100.0,3,0.0,2024-06-01,60.8,cybersecurity healthcare_operations linux,1
TRN-SIH26135-029369,Machine Learning,FutureWorks Training,16,89.5,41.4,No,Yes,0.3,Data Analyst,2024-07-03,2024-03-13,63.05,derived_training_snapshot,Karnataka,Mysuru,12th,Urban,100.0,3,0.0,2024-07-01,45.76,aws digital_marketing linux,1
TRN-SIH26135-029370,Networking,FutureWorks Training,16,93.3,73.1,No,Yes,1.0,Support Engineer,2024-07-16,2024-03-26,82.19,derived_training_snapshot,Tamil Nadu,Salem,Graduate,Urban,100.0,3,0.0,2024-07-01,46.53,autocad excel java,1
TRN-SIH26135-029371,Web Development,Odisha Skill Centre,16,88.0,94.3,Yes,Yes,0.6,Web Developer,2024-07-29,2024-04-08,91.47,derived_training_snapshot,Tamil Nadu,Chennai,10th,Rural,69.3,2,33.33,2024-07-01,30.82,cybersecurity javascript python,1
TRN-SIH26135-029372,Mobile App Development,Udaan Skills,12,80.1,73.5,Yes,No,1.9,Software Developer,2024-08-11,2024-05-19,76.47,derived_training_snapshot,Bihar,Gaya,ITI,Urban,72.66,2,33.33,2024-08-01,41.18,azure excel sql,1
TRN-SIH26135-029373,Mobile App Development,SkillForge Institute,12,90.0,62.1,No,Yes,0.8,Software Developer,2024-08-24,2024-06-01,74.66,derived_training_snapshot,Punjab,Amritsar,ITI,Rural,69.85,2,33.33,2024-08-01,27.27,digital_marketing java react,1
TRN-SIH26135-029374,Networking,TechSkill Academy,6,53.1,42.8,Yes,No,4.3,Support Engineer,2024-09-06,2024-07-26,47.44,derived_training_snapshot,Maharashtra,Nashik,ITI,Urban,100.0,3,0.0,2024-09-01,34.67,digital_marketing javascript react,1
TRN-SIH26135-029375,Mobile App Development,SkillForge Institute,12,87.9,80.8,Yes,Yes,1.3,Software Developer,2024-09-19,2024-06-27,84.0,derived_training_snapshot,Punjab,Jalandhar,Graduate,Urban,100.0,3,0.0,2024-09-01,58.18,azure javascript power_bi,1
TRN-SIH26135-029376,Digital Marketing,Empower Skills Institute,8,70.9,62.5,Yes,No,1.8,Digital Marketing Executive,2024-10-02,2024-08-07,66.28,derived_training_snapshot,Rajasthan,Jodhpur,Diploma,Urban,50.0,1,66.67,2024-10-01,39.56,communication excel linux,1
TRN-SIH26135-029377,Cybersecurity,Pragati Learning Hub,4,94.9,98.3,Yes,Yes,2.2,Cybersecurity Associate,2024-10-15,2024-09-17,96.77,derived_training_snapshot,West Bengal,Durgapur,12th,Rural,20.0,1,66.67,2024-10-01,50.0,cybersecurity linux python,1
TRN-SIH26135-029378,Mobile App Development,NSDC Partner Hub,8,65.8,59.7,No,Yes,1.7,Software Developer,2024-10-28,2024-09-02,62.45,derived_training_snapshot,Kerala,Thiruvananthapuram,ITI,Urban,100.0,3,0.0,2024-10-01,59.76,autocad aws data_analysis,1
TRN-SIH26135-029379,Advanced Java Development,NextGen Academy,4,89.7,78.5,Yes,No,1.1,Software Developer,2024-11-10,2024-10-13,83.54,derived_training_snapshot,West Bengal,Kolkata,Graduate,Urban,100.0,3,0.0,2024-11-01,40.97,machine_learning networking sales,1
TRN-SIH26135-029380,Machine Learning,SkillForge Institute,12,61.1,64.9,Yes,Yes,0.6,Data Analyst,2024-11-23,2024-08-31,63.19,derived_training_snapshot,Punjab,Jalandhar,Graduate,Rural,100.0,3,0.0,2024-11-01,60.94,azure digital_marketing javascript,1
TRN-SIH26135-029381,Machine Learning,National Training Network,8,75.9,74.3,No,Yes,3.3,Data Analyst,2024-12-06,2024-10-11,75.02,derived_training_snapshot,Karnataka,Mangaluru,ITI,Urban,100.0,3,0.0,2024-12-01,57.04,accounting digital_marketing machine_learning,1
TRN-SIH26135-029382,Machine Learning,FutureWorks Training,6,100.0,85.9,Yes,No,2.4,Data Analyst,2024-12-19,2024-11-07,92.25,derived_training_snapshot,Punjab,Jalandhar,12th,Rural,75.0,2,33.33,2024-12-01,61.97,java power_bi react,1
TRN-SIH26135-029383,Python Programming,SkillForge Institute,20,73.8,67.3,Yes,No,1.1,Software Developer,2025-01-01,2024-08-14,70.22,derived_training_snapshot,Karnataka,Mysuru,12th,Urban,100.0,3,0.0,2025-01-01,65.32,accounting communication linux,1
TRN-SIH26135-029384,Machine Learning,NextGen Academy,20,66.6,35.9,Yes,No,1.8,Data Analyst,2025-01-14,2024-08-27,49.72,derived_training_snapshot,West Bengal,Howrah,12th,Rural,100.0,3,0.0,2025-01-01,56.52,accounting data_analysis healthcare_operations,0
TRN-SIH26135-029385,Healthcare Assistant,SkillForge Institute,24,73.1,73.4,Yes,No,3.6,Healthcare Assistant,2025-01-27,2024-08-12,73.27,derived_training_snapshot,Kerala,Kochi,12th,Urban,100.0,3,0.0,2025-01-01,40.85,accounting linux networking,1
TRN-SIH26135-029386,Advanced Java Development,Empower Skills Institute,8,71.9,77.6,No,Yes,0.5,Software Developer,2025-02-09,2024-12-15,75.03,derived_training_snapshot,Uttar Pradesh,Lucknow,Diploma,Urban,74.33,2,33.33,2025-02-01,31.39,machine_learning networking python,0
TRN-SIH26135-029387,Advanced Java Development,NSDC Partner Hub,8,94.9,79.2,No,No,2.5,Software Developer,2025-02-22,2024-12-28,86.27,derived_training_snapshot,Telangana,Nizamabad,Graduate,Urban,100.0,3,0.0,2025-02-01,30.46,accounting digital_marketing react,1
TRN-SIH26135-029388,Cybersecurity,Empower Skills Institute,12,97.3,81.4,Yes,No,3.3,Cybersecurity Associate,2025-03-07,2024-12-13,88.56,derived_training_snapshot,Maharashtra,Nashik,Graduate,Urban,100.0,3,0.0,2025-03-01,30.56,javascript machine_learning sales,1
TRN-SIH26135-029389,Accounting & GST,Odisha Skill Centre,12,92.1,90.7,Yes,No,0.9,Account Executive,2025-03-20,2024-12-26,91.33,derived_training_snapshot,Punjab,Amritsar,Postgraduate,Urban,70.0,2,33.33,2025-03-01,64.15,digital_marketing excel networking,1
TRN-SIH26135-029390,Accounting & GST,Udaan Skills,12,88.9,91.4,Yes,Yes,1.3,Account Executive,2025-04-02,2025-01-08,90.28,derived_training_snapshot,Kerala,Thiruvananthapuram,12th,Rural,80.0,2,33.33,2025-04-01,19.49,aws communication networking,1
TRN-SIH26135-029391,Retail Operations,FutureWorks Training,8,69.7,65.7,Yes,Yes,0.9,Sales Executive,2025-04-15,2025-02-18,67.5,derived_training_snapshot,Telangana,Hyderabad,12th,Urban,67.94,2,33.33,2025-04-01,44.93,data_analysis react sales,1
TRN-SIH26135-029392,Digital Marketing,SkillForge Institute,6,85.0,61.1,Yes,No,0.7,Digital Marketing Executive,2025-04-28,2025-03-17,71.86,derived_training_snapshot,Uttar Pradesh,Lucknow,12th,Urban,100.0,3,0.0,2025-04-01,24.27,accounting machine_learning python,1
TRN-SIH26135-029393,Retail Operations,NextGen Academy,8,82.1,86.5,Yes,No,4.3,Sales Executive,2025-05-11,2025-03-16,84.52,derived_training_snapshot,Maharashtra,Mumbai,Graduate,Rural,85.0,2,33.33,2025-05-01,31.3,aws excel healthcare_operations,1
TRN-SIH26135-029394,Digital Marketing,FutureWorks Training,12,66.3,68.4,Yes,Yes,3.9,Digital Marketing Executive,2025-05-24,2025-03-01,67.46,derived_training_snapshot,Maharashtra,Nagpur,Diploma,Rural,82.28,2,33.33,2025-05-01,46.41,excel healthcare_operations machine_learning,1
TRN-SIH26135-029395,Retail Operations,TechSkill Academy,6,63.0,57.4,Yes,No,2.1,Sales Executive,2025-06-06,2025-04-25,59.92,derived_training_snapshot,Rajasthan,Jodhpur,10th,Urban,71.58,2,33.33,2025-06-01,57.14,communication java power_bi,1
TRN-SIH26135-029396,Retail Operations,Udaan Skills,12,69.0,59.3,Yes,Yes,4.7,Sales Executive,2025-06-19,2025-03-27,63.67,derived_training_snapshot,Kerala,Kozhikode,Graduate,Urban,85.0,2,33.33,2025-06-01,19.23,accounting excel machine_learning,1
TRN-SIH26135-029397,Digital Marketing,Digital India Centre,4,75.3,77.7,Yes,Yes,1.8,Digital Marketing Executive,2025-07-02,2025-06-04,76.62,derived_training_snapshot,Bihar,Patna,Graduate,Urban,100.0,3,0.0,2025-07-01,36.42,cybersecurity javascript networking,1
TRN-SIH26135-029398,Digital Marketing,FutureWorks Training,8,96.9,84.0,Yes,Yes,1.3,Digital Marketing Executive,2025-07-15,2025-05-20,89.81,derived_training_snapshot,Karnataka,Hubballi,12th,Urban,100.0,3,0.0,2025-07-01,41.24,autocad java linux,1
TRN-SIH26135-029399,Web Development,Pragati Learning Hub,6,96.3,60.8,Yes,No,0.7,Web Developer,2025-07-28,2025-06-16,76.78,derived_training_snapshot,West Bengal,Howrah,Graduate,Rural,78.44,2,33.33,2025-07-01,44.24,digital_marketing linux react,0
TRN-SIH26135-029400,Mobile App Development,FutureWorks Training,12,94.7,91.7,No,No,2.4,Software Developer,2025-08-10,2025-05-18,93.05,derived_training_snapshot,Gujarat,Surat,ITI,Urban,65.0,2,33.33,2025-08-01,18.52,machine_learning networking python,1
TRN-SIH26135-029401,Cloud Computing,Empower Skills Institute,4,89.1,82.1,Yes,No,1.3,Cloud Associate,2025-08-23,2025-07-26,85.25,derived_training_snapshot,Uttar Pradesh,Noida,Graduate,Rural,75.0,2,33.33,2025-08-01,34.68,linux networking react,1
TRN-SIH26135-029402,Digital Marketing,Empower Skills Institute,6,89.8,74.8,Yes,No,0.1,Digital Marketing Executive,2025-09-05,2025-07-25,81.55,derived_training_snapshot,Bihar,Muzaffarpur,12th,Urban,100.0,3,0.0,2025-09-01,40.0,networking power_bi sql,1
TRN-SIH26135-029403,Python Programming,SkillForge Institute,8,52.6,55.2,No,No,1.1,Software Developer,2025-09-18,2025-07-24,54.03,derived_training_snapshot,West Bengal,Howrah,Postgraduate,Urban,100.0,3,0.0,2025-09-01,43.36,autocad digital_marketing linux,1
TRN-SIH26135-029404,Machine Learning,Empower Skills Institute,12,52.5,69.4,Yes,Yes,1.0,Data Analyst,2025-10-01,2025-07-09,61.8,derived_training_snapshot,Rajasthan,Jodhpur,Postgraduate,Urban,100.0,3,0.0,2025-10-01,60.61,accounting cybersecurity networking,1
TRN-SIH26135-029405,Healthcare Assistant,Empower Skills Institute,8,70.1,71.8,No,Yes,3.3,Healthcare Assistant,2025-10-14,2025-08-19,71.03,derived_training_snapshot,Gujarat,Ahmedabad,Graduate,Urban,100.0,3,0.0,2025-10-01,70.65,autocad aws machine_learning,1
TRN-SIH26135-029406,Networking,National Training Network,6,69.9,82.3,Yes,No,2.0,Support Engineer,2025-10-27,2025-09-15,76.72,derived_training_snapshot,Rajasthan,Jodhpur,ITI,Rural,65.15,2,33.33,2025-10-01,34.91,java javascript networking,1
TRN-SIH26135-029407,Graphic Design,National Training Network,12,72.8,83.3,Yes,No,1.9,Graphic Designer,2025-11-09,2025-08-17,78.58,derived_training_snapshot,West Bengal,Kolkata,12th,Urban,75.0,2,33.33,2025-11-01,25.98,excel healthcare_operations sql,1
TRN-SIH26135-029408,Accounting & GST,TechSkill Academy,16,72.3,70.6,Yes,No,1.7,Account Executive,2025-11-22,2025-08-02,71.36,derived_training_snapshot,Odisha,Sundargarh,Graduate,Urban,100.0,3,0.0,2025-11-01,37.1,data_analysis digital_marketing java,1
TRN-SIH26135-029409,Cloud Computing,FutureWorks Training,8,56.9,72.2,Yes,No,1.7,Cloud Associate,2025-12-05,2025-10-10,65.32,derived_training_snapshot,Rajasthan,Kota,12th,Urban,77.04,2,33.33,2025-12-01,66.36,azure digital_marketing excel,1
TRN-SIH26135-029410,Healthcare Assistant,FutureWorks Training,12,64.8,52.8,No,Yes,3.8,Healthcare Assistant,2025-12-18,2025-09-25,58.2,derived_training_snapshot,Maharashtra,Mumbai,ITI,Rural,100.0,3,0.0,2025-12-01,41.07,azure javascript power_bi,1
TRN-SIH26135-029411,Advanced Java Development,NextGen Academy,6,67.8,71.6,Yes,Yes,1.0,Software Developer,2024-01-11,2023-11-30,69.89,derived_training_snapshot,Rajasthan,Kota,Diploma,Urban,75.22,2,33.33,2024-01-01,73.47,machine_learning python sales,0
TRN-SIH26135-029412,Retail Operations,Pragati Learning Hub,8,85.1,100.0,Yes,No,1.4,Sales Executive,2024-01-24,2023-11-29,93.3,derived_training_snapshot,Odisha,Ganjam,ITI,Urban,50.0,2,33.33,2024-01-01,53.27,cybersecurity java sales,1
TRN-SIH26135-029413,Cloud Computing,SkillForge Institute,20,92.1,100.0,No,Yes,0.4,Cloud Associate,2024-02-06,2023-09-19,96.45,derived_training_snapshot,Kerala,Kozhikode,Postgraduate,Rural,65.0,2,33.33,2024-02-01,43.42,autocad azure digital_marketing,1
TRN-SIH26135-029414,Graphic Design,Digital India Centre,4,70.6,64.0,Yes,No,1.6,Graphic Designer,2024-02-19,2024-01-22,66.97,derived_training_snapshot,Telangana,Hyderabad,Graduate,Urban,71.08,2,33.33,2024-02-01,46.11,digital_marketing power_bi python,1
TRN-SIH26135-029415,Accounting & GST,Udaan Skills,20,74.8,57.1,No,No,2.4,Account Executive,2024-03-03,2023-10-15,65.06,derived_training_snapshot,Karnataka,Hubballi,Diploma,Urban,83.82,2,33.33,2024-03-01,37.37,aws communication sql,1
TRN-SIH26135-029416,Python Programming,Digital India Centre,12,80.2,78.2,Yes,No,3.2,Software Developer,2024-03-16,2023-12-23,79.1,derived_training_snapshot,Tamil Nadu,Chennai,Diploma,Rural,32.89,1,66.67,2024-03-01,45.62,java javascript python,1
