Employment_ID,Trainee_ID,Actual_Job_Role,Industry,Employment_Type,Start_Date,End_Date,Termination_Observed,Data_Origin
EMP-024336,TRN-SIH26135-028269,Healthcare Assistant,Healthcare,Apprenticeship,2024-12-09,,False,synthetic_derived
EMP-024337,TRN-SIH26135-028271,Technician,Telecom,Apprenticeship,2025-01-05,,False,synthetic_derived
EMP-024338,TRN-SIH26135-028272,Account Executive,Manufacturing,Part-time,2025-01-19,2025-06-20,True,synthetic_derived
EMP-024339,TRN-SIH26135-028274,Cybersecurity Associate,Healthcare,Contract,2025-02-15,,False,synthetic_derived
EMP-024340,TRN-SIH26135-028275,Software Developer,Logistics,Apprenticeship,2025-03-01,,False,synthetic_derived
EMP-024341,TRN-SIH26135-028277,Web Developer,Government Services,Contract,2025-03-28,,False,synthetic_derived
EMP-024342,TRN-SIH26135-028278,Cloud Associate,Manufacturing,Contract,2025-04-11,,False,synthetic_derived
EMP-024343,TRN-SIH26135-028279,Cloud Associate,Manufacturing,Part-time,2025-04-25,,False,synthetic_derived
EMP-024344,TRN-SIH26135-028280,Technician,Banking & Finance,Full-time,2025-05-09,,False,synthetic_derived
EMP-024345,TRN-SIH26135-028281,Support Engineer,Telecom,Self-employed,2025-05-23,,False,synthetic_derived
EMP-024346,TRN-SIH26135-028282,Cybersecurity Associate,Healthcare,Full-time,2025-06-06,,False,synthetic_derived
EMP-024347,TRN-SIH26135-028283,Software Developer,Retail,Full-time,2025-06-20,2025-11-28,True,synthetic_derived
EMP-024348,TRN-SIH26135-028284,Digital Marketing Executive,Education,Full-time,2025-07-04,,False,synthetic_derived
EMP-024349,TRN-SIH26135-028285,Cybersecurity Associate,Education,Part-time,2025-07-18,,False,synthetic_derived
EMP-024350,TRN-SIH26135-028286,Sales Executive,E-commerce,Self-employed,2025-08-01,,False,synthetic_derived
EMP-024351,TRN-SIH26135-028287,Healthcare Assistant,Manufacturing,Full-time,2025-08-15,,False,synthetic_derived
EMP-024352,TRN-SIH26135-028288,Support Engineer,E-commerce,Apprenticeship,2025-08-29,,False,synthetic_derived
EMP-024353,TRN-SIH26135-028289,Cybersecurity Associate,Manufacturing,Part-time,2025-09-12,,False,synthetic_derived
EMP-024354,TRN-SIH26135-028290,Cybersecurity Associate,Education,Part-time,2025-09-26,,False,synthetic_derived
EMP-024355,TRN-SIH26135-028291,Digital Marketing Executive,Healthcare,Full-time,2025-10-10,,False,synthetic_derived
EMP-024356,TRN-SIH26135-028292,Digital Marketing Executive,Telecom,Part-time,2025-10-24,,False,synthetic_derived
EMP-024357,TRN-SIH26135-028293,Digital Marketing Executive,Manufacturing,Self-employed,2025-11-07,,False,synthetic_derived
EMP-024358,TRN-SIH26135-028294,Software Developer,Banking & Finance,Apprenticeship,2025-11-21,,False,synthetic_derived
EMP-024359,TRN-SIH26135-028295,Software Developer,Government Services,Full-time,2025-12-05,,False,synthetic_derived
EMP-024360,TRN-SIH26135-028296,Cloud Associate,Education,Full-time,2025-12-19,,False,synthetic_derived
EMP-024361,TRN-SIH26135-028297,Cybersecurity Associate,Banking & Finance,Apprenticeship,2025-10-24,,False,synthetic_derived
EMP-024362,TRN-SIH26135-028298,Software Developer,E-commerce,Contract,2025-11-07,,False,synthetic_derived
EMP-024363,TRN-SIH26135-028299,Cloud Associate,Government Services,Full-time,2025-11-21,,False,synthetic_derived
EMP-024364,TRN-SIH26135-028300,Cybersecurity Associate,Healthcare,Self-employed,2025-12-05,2026-01-07,True,synthetic_derived
EMP-024365,TRN-SIH26135-028301,Account Executive,Telecom,Self-employed,2025-12-19,,False,synthetic_derived
EMP-024366,TRN-SIH26135-028302,Cybersecurity Associate,Education,Full-time,2026-01-02,,False,synthetic_derived
EMP-024367,TRN-SIH26135-028303,Sales Executive,Healthcare,Part-time,2024-01-27,,False,synthetic_derived
EMP-024368,TRN-SIH26135-028304,Support Engineer,Healthcare,Contract,2024-02-10,,False,synthetic_derived
EMP-024369,TRN-SIH26135-028305,Digital Marketing Executive,Education,Full-time,2024-02-24,,False,synthetic_derived
EMP-024370,TRN-SIH26135-028306,Digital Marketing Executive,Manufacturing,Full-time,2024-03-09,,False,synthetic_derived
EMP-024371,TRN-SIH26135-028307,Software Developer,Telecom,Contract,2024-03-23,,False,synthetic_derived
EMP-024372,TRN-SIH26135-028308,Support Engineer,Education,Part-time,2024-04-06,,False,synthetic_derived
EMP-024373,TRN-SIH26135-028309,Digital Marketing Executive,E-commerce,Part-time,2024-04-20,,False,synthetic_derived
EMP-024374,TRN-SIH26135-028310,Sales Executive,Manufacturing,Full-time,2024-05-04,,False,synthetic_derived
EMP-024375,TRN-SIH26135-028311,Account Executive,IT Services,Full-time,2024-05-18,,False,synthetic_derived
EMP-024376,TRN-SIH26135-028312,Healthcare Assistant,IT Services,Full-time,2024-06-01,,False,synthetic_derived
EMP-024377,TRN-SIH26135-028313,Data Analyst,Retail,Full-time,2024-06-15,,False,synthetic_derived
EMP-024378,TRN-SIH26135-028314,Support Engineer,Logistics,Full-time,2024-06-29,,False,synthetic_derived
EMP-024379,TRN-SIH26135-028315,Healthcare Assistant,Government Services,Contract,2024-07-13,,False,synthetic_derived
EMP-024380,TRN-SIH26135-028318,Cloud Associate,Logistics,Full-time,2024-08-22,,False,synthetic_derived
EMP-024381,TRN-SIH26135-028319,Technician,Retail,Full-time,2024-09-05,,False,synthetic_derived
EMP-024382,TRN-SIH26135-028320,Web Developer,Government Services,Contract,2024-09-19,,False,synthetic_derived
EMP-024383,TRN-SIH26135-028321,Graphic Designer,Telecom,Full-time,2024-10-03,,False,synthetic_derived
EMP-024384,TRN-SIH26135-028322,Cloud Associate,Manufacturing,Apprenticeship,2024-10-17,,False,synthetic_derived
EMP-024385,TRN-SIH26135-028323,Support Engineer,Manufacturing,Self-employed,2024-10-31,,False,synthetic_derived
EMP-024386,TRN-SIH26135-028324,Data Analyst,Telecom,Full-time,2024-11-14,,False,synthetic_derived
EMP-024387,TRN-SIH26135-028325,Cybersecurity Associate,Logistics,Apprenticeship,2024-11-28,2025-01-23,True,synthetic_derived
EMP-024388,TRN-SIH26135-028326,Healthcare Assistant,Banking & Finance,Full-time,2024-12-12,,False,synthetic_derived
EMP-024389,TRN-SIH26135-028327,Support Engineer,Government Services,Full-time,2024-12-26,,False,synthetic_derived
EMP-024390,TRN-SIH26135-028328,Healthcare Assistant,Retail,Full-time,2025-01-09,,False,synthetic_derived
EMP-024391,TRN-SIH26135-028329,Healthcare Assistant,Healthcare,Self-employed,2025-01-23,,False,synthetic_derived
EMP-024392,TRN-SIH26135-028330,Graphic Designer,Banking & Finance,Full-time,2025-02-06,,False,synthetic_derived
EMP-024393,TRN-SIH26135-028331,Software Developer,Healthcare,Self-employed,2025-02-20,,False,synthetic_derived
EMP-024394,TRN-SIH26135-028332,Cloud Associate,Telecom,Full-time,2025-03-06,,False,synthetic_derived
EMP-024395,TRN-SIH26135-028334,Cybersecurity Associate,Banking & Finance,Full-time,2025-04-02,,False,synthetic_derived
EMP-024396,TRN-SIH26135-028335,Sales Executive,Education,Self-employed,2025-04-16,,False,synthetic_derived
EMP-024397,TRN-SIH26135-028337,Healthcare Assistant,Manufacturing,Part-time,2025-05-13,,False,synthetic_derived
EMP-024398,TRN-SIH26135-028338,Account Executive,Retail,Full-time,2025-05-27,,False,synthetic_derived
EMP-024399,TRN-SIH26135-028340,Healthcare Assistant,Retail,Contract,2025-06-23,,False,synthetic_derived
EMP-024400,TRN-SIH26135-028341,Technician,Education,Full-time,2025-07-07,,False,synthetic_derived
EMP-024401,TRN-SIH26135-028342,Web Developer,E-commerce,Apprenticeship,2025-07-21,,False,synthetic_derived
EMP-024402,TRN-SIH26135-028343,Web Developer,Logistics,Self-employed,2025-08-04,,False,synthetic_derived
EMP-024403,TRN-SIH26135-028344,Technician,Logistics,Part-time,2025-08-18,,False,synthetic_derived
EMP-024404,TRN-SIH26135-028345,Cybersecurity Associate,Telecom,Apprenticeship,2025-09-01,,False,synthetic_derived
EMP-024405,TRN-SIH26135-028346,Technician,Banking & Finance,Full-time,2025-09-15,,False,synthetic_derived
EMP-024406,TRN-SIH26135-028347,Healthcare Assistant,Telecom,Part-time,2025-09-29,2025-12-13,True,synthetic_derived
EMP-024407,TRN-SIH26135-028348,Data Analyst,Telecom,Full-time,2025-10-13,,False,synthetic_derived
EMP-024408,TRN-SIH26135-028349,Digital Marketing Executive,Education,Full-time,2025-10-27,2026-01-12,True,synthetic_derived
EMP-024409,TRN-SIH26135-028350,Account Executive,Logistics,Full-time,2025-11-10,,False,synthetic_derived
EMP-024410,TRN-SIH26135-028351,Web Developer,Education,Full-time,2025-11-24,,False,synthetic_derived
EMP-024411,TRN-SIH26135-028352,Software Developer,IT Services,Self-employed,2025-12-08,,False,synthetic_derived
EMP-024412,TRN-SIH26135-028353,Technician,Retail,Contract,2025-12-22,,False,synthetic_derived
EMP-024413,TRN-SIH26135-028354,Healthcare Assistant,Government Services,Contract,2026-01-05,,False,synthetic_derived
EMP-024414,TRN-SIH26135-028355,Software Developer,Retail,Apprenticeship,2026-01-19,,False,synthetic_derived
EMP-024415,TRN-SIH26135-028356,Software Developer,E-commerce,Full-time,2026-02-02,,False,synthetic_derived
EMP-024416,TRN-SIH26135-028357,Digital Marketing Executive,Retail,Contract,2026-02-16,,False,synthetic_derived
EMP-024417,TRN-SIH26135-028358,Digital Marketing Executive,Logistics,Full-time,2024-03-12,,False,synthetic_derived
EMP-024418,TRN-SIH26135-028359,Digital Marketing Executive,Government Services,Apprenticeship,2024-03-26,2024-06-21,True,synthetic_derived
EMP-024419,TRN-SIH26135-028360,Cloud Associate,E-commerce,Contract,2024-04-09,,False,synthetic_derived
EMP-024420,TRN-SIH26135-028361,Digital Marketing Executive,Education,Self-employed,2024-04-23,,False,synthetic_derived
EMP-024421,TRN-SIH26135-028362,Account Executive,Retail,Full-time,2024-05-07,,False,synthetic_derived
EMP-024422,TRN-SIH26135-028363,Web Developer,Retail,Full-time,2024-05-21,2024-08-20,True,synthetic_derived
EMP-024423,TRN-SIH26135-028364,Technician,Healthcare,Full-time,2024-06-04,2024-09-04,True,synthetic_derived
EMP-024424,TRN-SIH26135-028365,Sales Executive,Retail,Self-employed,2024-06-18,,False,synthetic_derived
EMP-024425,TRN-SIH26135-028366,Healthcare Assistant,Retail,Apprenticeship,2024-07-02,,False,synthetic_derived
EMP-024426,TRN-SIH26135-028368,Digital Marketing Executive,E-commerce,Apprenticeship,2024-07-29,,False,synthetic_derived
EMP-024427,TRN-SIH26135-028369,Technician,Education,Apprenticeship,2024-08-12,,False,synthetic_derived
EMP-024428,TRN-SIH26135-028370,Cybersecurity Associate,IT Services,Full-time,2024-08-26,2024-12-01,True,synthetic_derived
EMP-024429,TRN-SIH26135-028371,Sales Executive,E-commerce,Full-time,2024-09-09,,False,synthetic_derived
EMP-024430,TRN-SIH26135-028372,Healthcare Assistant,Government Services,Full-time,2024-09-23,,False,synthetic_derived
EMP-024431,TRN-SIH26135-028373,Sales Executive,IT Services,Part-time,2024-07-29,,False,synthetic_derived
EMP-024432,TRN-SIH26135-028374,Digital Marketing Executive,E-commerce,Part-time,2024-08-12,,False,synthetic_derived
EMP-024433,TRN-SIH26135-028375,Web Developer,Education,Full-time,2024-08-26,,False,synthetic_derived
EMP-024434,TRN-SIH26135-028377,Cloud Associate,Banking & Finance,Full-time,2024-09-22,,False,synthetic_derived
EMP-024435,TRN-SIH26135-028379,Cloud Associate,Logistics,Full-time,2024-10-19,,False,synthetic_derived
EMP-024436,TRN-SIH26135-028380,Healthcare Assistant,IT Services,Part-time,2024-11-02,,False,synthetic_derived
EMP-024437,TRN-SIH26135-028381,Cybersecurity Associate,E-commerce,Full-time,2024-11-16,,False,synthetic_derived
EMP-024438,TRN-SIH26135-028382,Cloud Associate,Logistics,Apprenticeship,2024-11-30,,False,synthetic_derived
EMP-024439,TRN-SIH26135-028383,Account Executive,E-commerce,Full-time,2024-12-14,2025-04-01,True,synthetic_derived
EMP-024440,TRN-SIH26135-028384,Account Executive,Telecom,Contract,2024-12-28,,False,synthetic_derived
EMP-024441,TRN-SIH26135-028385,Graphic Designer,Telecom,Self-employed,2025-01-11,,False,synthetic_derived
EMP-024442,TRN-SIH26135-028386,Web Developer,Government Services,Full-time,2025-01-25,,False,synthetic_derived
EMP-024443,TRN-SIH26135-028387,Cloud Associate,Telecom,Full-time,2025-02-08,,False,synthetic_derived
EMP-024444,TRN-SIH26135-028388,Cloud Associate,IT Services,Contract,2025-02-22,,False,synthetic_derived
EMP-024445,TRN-SIH26135-028389,Cybersecurity Associate,Government Services,Full-time,2025-03-08,,False,synthetic_derived
EMP-024446,TRN-SIH26135-028390,Software Developer,Telecom,Part-time,2025-03-22,,False,synthetic_derived
EMP-024447,TRN-SIH26135-028391,Data Analyst,IT Services,Full-time,2025-04-05,,False,synthetic_derived
EMP-024448,TRN-SIH26135-028392,Digital Marketing Executive,Retail,Full-time,2025-04-19,,False,synthetic_derived
EMP-024449,TRN-SIH26135-028393,Account Executive,IT Services,Full-time,2025-05-03,,False,synthetic_derived
EMP-024450,TRN-SIH26135-028394,Technician,Telecom,Full-time,2025-05-17,,False,synthetic_derived
EMP-024451,TRN-SIH26135-028395,Data Analyst,E-commerce,Apprenticeship,2025-05-31,,False,synthetic_derived
EMP-024452,TRN-SIH26135-028396,Cybersecurity Associate,IT Services,Full-time,2025-06-14,,False,synthetic_derived
EMP-024453,TRN-SIH26135-028397,Digital Marketing Executive,Manufacturing,Full-time,2025-06-28,,False,synthetic_derived
EMP-024454,TRN-SIH26135-028398,Software Developer,Manufacturing,Contract,2025-07-12,,False,synthetic_derived
EMP-024455,TRN-SIH26135-028399,Web Developer,Telecom,Full-time,2025-07-26,,False,synthetic_derived
EMP-024456,TRN-SIH26135-028400,Data Analyst,Healthcare,Full-time,2025-08-09,,False,synthetic_derived
EMP-024457,TRN-SIH26135-028402,Software Developer,Education,Part-time,2025-09-05,,False,synthetic_derived
EMP-024458,TRN-SIH26135-028403,Healthcare Assistant,Government Services,Full-time,2025-09-19,,False,synthetic_derived
EMP-024459,TRN-SIH26135-028404,Sales Executive,Education,Full-time,2025-10-03,,False,synthetic_derived
EMP-024460,TRN-SIH26135-028405,Cloud Associate,Logistics,Part-time,2025-10-17,,False,synthetic_derived
EMP-024461,TRN-SIH26135-028406,Cybersecurity Associate,IT Services,Contract,2025-10-31,,False,synthetic_derived
EMP-024462,TRN-SIH26135-028407,Data Analyst,Retail,Full-time,2025-11-14,,False,synthetic_derived
EMP-024463,TRN-SIH26135-028408,Graphic Designer,Manufacturing,Full-time,2025-11-28,2026-04-09,True,synthetic_derived
EMP-024464,TRN-SIH26135-028409,Cloud Associate,Banking & Finance,Full-time,2025-12-12,,False,synthetic_derived
EMP-024465,TRN-SIH26135-028410,Data Analyst,IT Services,Self-employed,2025-12-26,,False,synthetic_derived
EMP-024466,TRN-SIH26135-028411,Account Executive,Telecom,Self-employed,2026-01-09,,False,synthetic_derived
EMP-024467,TRN-SIH26135-028412,Graphic Designer,Telecom,Contract,2026-01-23,,False,synthetic_derived
EMP-024468,TRN-SIH26135-028413,Data Analyst,IT Services,Full-time,2026-02-06,,False,synthetic_derived
EMP-024469,TRN-SIH26135-028414,Data Analyst,Healthcare,Contract,2024-03-02,,False,synthetic_derived
EMP-024470,TRN-SIH26135-028415,Sales Executive,Telecom,Full-time,2024-03-16,2024-08-02,True,synthetic_derived
EMP-024471,TRN-SIH26135-028416,Software Developer,Healthcare,Full-time,2024-03-30,,False,synthetic_derived
EMP-024472,TRN-SIH26135-028417,Technician,Banking & Finance,Contract,2024-04-13,,False,synthetic_derived
EMP-024473,TRN-SIH26135-028419,Sales Executive,Logistics,Full-time,2024-05-10,,False,synthetic_derived
EMP-024474,TRN-SIH26135-028420,Account Executive,Telecom,Full-time,2024-05-24,,False,synthetic_derived
EMP-024475,TRN-SIH26135-028421,Account Executive,E-commerce,Full-time,2024-06-07,,False,synthetic_derived
EMP-024476,TRN-SIH26135-028424,Healthcare Assistant,E-commerce,Contract,2024-07-17,2024-12-09,True,synthetic_derived
EMP-024477,TRN-SIH26135-028426,Cybersecurity Associate,E-commerce,Full-time,2024-08-13,,False,synthetic_derived
EMP-024478,TRN-SIH26135-028427,Healthcare Assistant,Government Services,Self-employed,2024-08-27,,False,synthetic_derived
EMP-024479,TRN-SIH26135-028428,Cybersecurity Associate,Education,Full-time,2024-09-10,,False,synthetic_derived
EMP-024480,TRN-SIH26135-028430,Technician,Banking & Finance,Self-employed,2024-10-07,,False,synthetic_derived
EMP-024481,TRN-SIH26135-028431,Data Analyst,Government Services,Full-time,2024-10-21,,False,synthetic_derived
EMP-024482,TRN-SIH26135-028432,Digital Marketing Executive,Government Services,Full-time,2024-11-04,,False,synthetic_derived
EMP-024483,TRN-SIH26135-028433,Support Engineer,Education,Full-time,2024-11-18,,False,synthetic_derived
EMP-024484,TRN-SIH26135-028434,Healthcare Assistant,IT Services,Full-time,2024-12-02,,False,synthetic_derived
EMP-024485,TRN-SIH26135-028435,Sales Executive,Manufacturing,Full-time,2024-12-16,,False,synthetic_derived
EMP-024486,TRN-SIH26135-028437,Cloud Associate,Education,Self-employed,2025-01-12,,False,synthetic_derived
EMP-024487,TRN-SIH26135-028438,Graphic Designer,Manufacturing,Self-employed,2025-01-26,,False,synthetic_derived
EMP-024488,TRN-SIH26135-028439,Digital Marketing Executive,IT Services,Full-time,2025-02-09,,False,synthetic_derived
EMP-024489,TRN-SIH26135-028440,Healthcare Assistant,IT Services,Full-time,2025-02-23,,False,synthetic_derived
EMP-024490,TRN-SIH26135-028441,Graphic Designer,Education,Full-time,2025-03-09,,False,synthetic_derived
EMP-024491,TRN-SIH26135-028442,Data Analyst,Telecom,Full-time,2025-03-23,,False,synthetic_derived
EMP-024492,TRN-SIH26135-028443,Technician,Manufacturing,Full-time,2025-04-06,,False,synthetic_derived
EMP-024493,TRN-SIH26135-028444,Data Analyst,Telecom,Full-time,2025-04-20,2025-09-29,True,synthetic_derived
EMP-024494,TRN-SIH26135-028445,Account Executive,IT Services,Apprenticeship,2025-05-04,,False,synthetic_derived
EMP-024495,TRN-SIH26135-028446,Web Developer,Education,Contract,2025-05-18,,False,synthetic_derived
EMP-024496,TRN-SIH26135-028447,Web Developer,Government Services,Full-time,2025-06-01,,False,synthetic_derived
EMP-024497,TRN-SIH26135-028448,Web Developer,Manufacturing,Full-time,2025-06-15,,False,synthetic_derived
EMP-024498,TRN-SIH26135-028449,Data Analyst,Government Services,Full-time,2025-06-29,,False,synthetic_derived
EMP-024499,TRN-SIH26135-028450,Sales Executive,Healthcare,Full-time,2025-07-13,,False,synthetic_derived
EMP-024500,TRN-SIH26135-028451,Web Developer,Government Services,Full-time,2025-07-27,,False,synthetic_derived
EMP-024501,TRN-SIH26135-028452,Data Analyst,Government Services,Self-employed,2025-06-01,,False,synthetic_derived
EMP-024502,TRN-SIH26135-028453,Support Engineer,Telecom,Contract,2025-06-15,,False,synthetic_derived
EMP-024503,TRN-SIH26135-028454,Account Executive,Healthcare,Apprenticeship,2025-06-29,,False,synthetic_derived
EMP-024504,TRN-SIH26135-028455,Software Developer,Retail,Self-employed,2025-07-13,,False,synthetic_derived
EMP-024505,TRN-SIH26135-028456,Software Developer,Telecom,Contract,2025-07-27,2026-01-17,True,synthetic_derived
