Trainee_ID,Employment_ID,Snapshot_Date,Snapshot_Observed_On,Employment_Duration_Months,Current_Salary_LPA,Job_History_Count,Engagement_Score,Attendance_Percent,Assessment_Score,Skill_Gap_Score,Demand_Score,Employment_Type,Industry,Actual_Job_Role,Target_Job_Role,Skills_Text,Attrition_Target,Data_Origin
TRN-SIH26135-022520,EMP-019366,2025-05-01,2025-05-31,0.99,4.26,4,5.8,91.3,79.5,100.0,37.11,Full-time,Retail,Web Developer,Cloud Associate,accounting react sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-022521,EMP-019367,2025-07-01,2025-07-14,1.97,4.82,1,5.78,86.9,73.3,100.0,38.46,Apprenticeship,IT Services,Cybersecurity Associate,Software Developer,autocad azure sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-022522,EMP-019368,2025-08-01,2025-08-27,2.96,3.46,2,5.31,84.9,47.8,100.0,33.33,Full-time,Government Services,Data Analyst,Data Analyst,autocad data_analysis digital_marketing,0,synthetic_longitudinal_derivation
TRN-SIH26135-022523,EMP-019369,2025-10-01,2025-10-10,3.94,4.63,1,5.86,72.2,72.0,100.0,36.09,Full-time,Education,Web Developer,Data Analyst,digital_marketing excel networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-022525,EMP-019371,2025-08-01,2025-08-09,0.99,5.04,1,5.46,81.8,76.2,100.0,23.36,Apprenticeship,IT Services,Digital Marketing Executive,Graphic Designer,aws linux power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022526,EMP-019372,2025-09-01,2025-09-22,1.97,4.47,2,5.3,66.7,68.3,37.6,30.36,Part-time,IT Services,Technician,Healthcare Assistant,communication cybersecurity healthcare_operations,0,synthetic_longitudinal_derivation
TRN-SIH26135-022527,EMP-019373,2025-11-01,2025-11-05,2.96,5.31,1,5.87,71.4,82.3,41.55,50.0,Part-time,Healthcare,Cloud Associate,Software Developer,healthcare_operations python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-022528,EMP-019374,2025-12-01,2025-12-19,3.94,5.19,0,6.04,86.0,79.8,67.0,20.28,Contract,Logistics,Cloud Associate,Cloud Associate,aws healthcare_operations javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-022529,EMP-019375,2026-02-01,2026-02-01,4.93,4.79,5,5.31,67.7,70.8,25.0,44.32,Self-employed,IT Services,Technician,Graphic Designer,communication digital_marketing react,0,synthetic_longitudinal_derivation
TRN-SIH26135-022530,EMP-019376,2025-10-01,2025-10-18,0.99,4.36,0,5.46,68.7,65.4,100.0,31.08,Full-time,Healthcare,Software Developer,Support Engineer,azure data_analysis python,0,synthetic_longitudinal_derivation
TRN-SIH26135-022531,EMP-019377,2025-12-01,2025-12-01,1.97,4.4,2,5.45,89.7,71.6,74.11,52.76,Contract,Logistics,Cloud Associate,Healthcare Assistant,azure communication sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-022532,EMP-019378,2026-01-01,2026-01-14,2.96,3.88,1,5.08,78.5,54.3,100.0,50.0,Contract,Government Services,Software Developer,Account Executive,autocad python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-022533,EMP-019379,2026-02-01,2026-02-27,3.94,4.36,4,5.63,85.1,70.3,100.0,19.19,Full-time,IT Services,Digital Marketing Executive,Software Developer,accounting javascript react,0,synthetic_longitudinal_derivation
TRN-SIH26135-022534,EMP-019380,2026-04-01,2026-04-12,4.93,4.0,4,5.51,87.1,77.7,100.0,46.58,Full-time,Government Services,Support Engineer,Data Analyst,azure cybersecurity linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-022535,EMP-019381,2025-12-01,2025-12-27,0.99,4.19,1,5.21,54.9,67.3,100.0,40.91,Contract,Government Services,Graphic Designer,Technician,accounting java sql,1,synthetic_longitudinal_derivation
TRN-SIH26135-022536,EMP-019382,2026-02-01,2026-02-09,1.97,5.15,0,5.13,63.9,53.3,75.0,46.43,Full-time,Banking & Finance,Healthcare Assistant,Data Analyst,excel javascript power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022537,EMP-019383,2026-03-01,2026-03-25,2.96,5.38,0,5.99,82.7,72.7,100.0,69.44,Apprenticeship,Telecom,Web Developer,Cybersecurity Associate,aws communication data_analysis,0,synthetic_longitudinal_derivation
TRN-SIH26135-022538,EMP-019384,2026-05-01,2026-05-08,3.94,4.69,0,5.65,85.1,77.7,73.68,70.64,Self-employed,Education,Digital Marketing Executive,Software Developer,digital_marketing python react,1,synthetic_longitudinal_derivation
TRN-SIH26135-022539,EMP-019385,2026-06-01,2026-06-21,4.93,4.0,1,4.94,61.6,71.3,100.0,36.43,Self-employed,Retail,Account Executive,Web Developer,azure java linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-022540,EMP-019386,2026-03-01,2026-03-07,0.99,5.5,1,5.86,85.1,87.4,100.0,47.02,Full-time,Government Services,Graphic Designer,Account Executive,azure networking sales,1,synthetic_longitudinal_derivation
TRN-SIH26135-022543,EMP-019387,2024-05-01,2024-05-26,1.97,3.91,1,5.39,74.7,65.5,100.0,52.54,Part-time,Education,Support Engineer,Support Engineer,azure react sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-022544,EMP-019388,2024-07-01,2024-07-09,2.96,4.14,0,6.19,73.3,91.0,75.08,56.45,Part-time,Retail,Web Developer,Web Developer,autocad azure react,0,synthetic_longitudinal_derivation
TRN-SIH26135-022545,EMP-019389,2024-08-01,2024-08-22,3.94,4.99,0,5.82,76.5,71.9,67.61,52.99,Full-time,Retail,Healthcare Assistant,Software Developer,autocad azure python,0,synthetic_longitudinal_derivation
TRN-SIH26135-022546,EMP-019390,2024-10-01,2024-10-05,4.93,4.67,1,5.49,69.5,74.1,75.46,54.65,Full-time,E-commerce,Digital Marketing Executive,Data Analyst,communication cybersecurity power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022547,EMP-019391,2024-04-01,2024-04-12,0.99,4.32,2,6.11,94.9,100.0,65.0,35.06,Contract,Telecom,Technician,Web Developer,autocad linux react,0,synthetic_longitudinal_derivation
TRN-SIH26135-022548,EMP-019392,2024-05-01,2024-05-26,1.97,4.23,0,5.42,83.9,69.7,100.0,30.58,Self-employed,IT Services,Web Developer,Data Analyst,communication data_analysis machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-022550,EMP-019393,2024-07-01,2024-07-22,2.96,5.26,1,6.02,92.5,83.1,65.0,58.4,Part-time,IT Services,Cybersecurity Associate,Graphic Designer,digital_marketing machine_learning networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-022551,EMP-019394,2024-09-01,2024-09-04,3.94,3.92,1,5.27,62.3,61.7,71.67,59.0,Apprenticeship,Retail,Cybersecurity Associate,Data Analyst,azure javascript python,0,synthetic_longitudinal_derivation
TRN-SIH26135-022552,EMP-019395,2024-10-01,2024-10-18,4.93,5.17,0,5.36,85.0,69.0,57.5,75.73,Full-time,Manufacturing,Cybersecurity Associate,Cybersecurity Associate,autocad cybersecurity excel,0,synthetic_longitudinal_derivation
TRN-SIH26135-022553,EMP-019396,2024-07-01,2024-07-04,0.99,4.7,0,5.63,74.0,73.0,100.0,66.1,Contract,E-commerce,Account Executive,Software Developer,autocad azure cybersecurity,0,synthetic_longitudinal_derivation
TRN-SIH26135-022554,EMP-019397,2024-08-01,2024-08-17,1.97,4.49,1,6.23,75.1,89.5,100.0,40.65,Self-employed,Manufacturing,Cloud Associate,Graphic Designer,machine_learning python sales,1,synthetic_longitudinal_derivation
TRN-SIH26135-022555,EMP-019398,2024-09-01,2024-09-30,2.96,4.31,0,5.16,82.9,58.7,100.0,28.46,Part-time,Telecom,Digital Marketing Executive,Software Developer,accounting azure communication,0,synthetic_longitudinal_derivation
TRN-SIH26135-022556,EMP-019399,2024-11-01,2024-11-13,3.94,4.45,7,5.12,48.4,67.9,100.0,53.03,Full-time,Education,Support Engineer,Cybersecurity Associate,autocad aws data_analysis,0,synthetic_longitudinal_derivation
TRN-SIH26135-022558,EMP-019400,2025-01-01,2025-01-09,4.93,3.11,1,4.95,87.3,58.4,100.0,49.3,Full-time,Education,Cloud Associate,Data Analyst,autocad excel linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-022559,EMP-019401,2024-09-01,2024-09-25,0.99,5.76,2,5.94,70.4,93.2,100.0,27.27,Contract,Education,Cybersecurity Associate,Data Analyst,aws azure linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-022560,EMP-019402,2024-11-01,2024-11-08,1.97,4.74,1,5.84,67.7,83.3,100.0,70.27,Self-employed,Logistics,Data Analyst,Software Developer,javascript machine_learning networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-022561,EMP-019403,2024-12-01,2024-12-22,2.96,5.03,0,6.13,81.0,82.2,100.0,61.46,Full-time,Government Services,Technician,Software Developer,aws digital_marketing networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-022562,EMP-019404,2025-02-01,2025-02-04,3.94,4.95,3,6.44,98.9,84.4,75.0,45.76,Full-time,Education,Software Developer,Support Engineer,communication healthcare_operations react,0,synthetic_longitudinal_derivation
TRN-SIH26135-022563,EMP-019405,2025-03-01,2025-03-20,4.93,5.23,1,4.94,68.9,71.7,100.0,16.96,Full-time,Retail,Healthcare Assistant,Data Analyst,azure healthcare_operations sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-022564,EMP-019406,2024-12-01,2024-12-04,0.99,5.01,1,5.2,83.1,65.3,77.4,22.11,Full-time,Government Services,Technician,Cloud Associate,aws digital_marketing healthcare_operations,0,synthetic_longitudinal_derivation
TRN-SIH26135-022565,EMP-019407,2025-01-01,2025-01-17,1.97,3.72,0,5.95,73.7,91.5,100.0,24.62,Apprenticeship,Banking & Finance,Cloud Associate,Web Developer,excel machine_learning python,0,synthetic_longitudinal_derivation
TRN-SIH26135-022566,EMP-019408,2025-03-01,2025-03-02,2.96,4.67,1,5.79,89.1,71.9,100.0,28.03,Contract,Healthcare,Healthcare Assistant,Software Developer,accounting aws linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-022567,EMP-019409,2025-04-01,2025-04-15,3.94,2.72,7,5.36,69.1,59.6,75.96,38.29,Apprenticeship,Education,Data Analyst,Technician,accounting excel power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022568,EMP-019410,2025-05-01,2025-05-29,4.93,5.24,2,5.81,69.8,90.1,65.0,54.65,Full-time,Retail,Healthcare Assistant,Support Engineer,java linux sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-022570,EMP-019411,2025-02-01,2025-02-25,0.99,4.49,0,6.24,67.7,96.8,100.0,35.11,Full-time,Manufacturing,Graphic Designer,Graphic Designer,javascript python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-022571,EMP-019412,2025-04-01,2025-04-10,1.97,5.24,3,5.35,76.0,73.2,100.0,17.19,Full-time,Manufacturing,Cybersecurity Associate,Software Developer,autocad cybersecurity digital_marketing,0,synthetic_longitudinal_derivation
TRN-SIH26135-022573,EMP-019413,2025-06-01,2025-06-06,2.96,5.61,2,5.49,59.7,78.1,100.0,47.27,Full-time,Education,Technician,Web Developer,digital_marketing python sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-022574,EMP-019414,2025-07-01,2025-07-20,3.94,4.15,1,5.28,65.2,64.3,100.0,15.65,Contract,Healthcare,Cybersecurity Associate,Cloud Associate,networking python sales,1,synthetic_longitudinal_derivation
TRN-SIH26135-022575,EMP-019415,2025-09-01,2025-09-02,4.93,4.9,1,5.57,84.0,81.1,100.0,68.47,Full-time,Telecom,Cloud Associate,Digital Marketing Executive,autocad java javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-022577,EMP-019416,2025-06-01,2025-06-01,0.99,4.58,0,5.32,67.2,66.8,100.0,44.78,Full-time,IT Services,Technician,Healthcare Assistant,data_analysis digital_marketing machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-022578,EMP-019417,2025-07-01,2025-07-15,1.97,5.52,4,5.41,64.9,63.9,73.99,45.81,Self-employed,Banking & Finance,Sales Executive,Software Developer,excel javascript sql,1,synthetic_longitudinal_derivation
TRN-SIH26135-022579,EMP-019418,2025-08-01,2025-08-28,2.96,5.97,3,6.35,83.0,87.1,100.0,45.35,Apprenticeship,Logistics,Software Developer,Web Developer,aws cybersecurity power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022580,EMP-019419,2025-10-01,2025-10-11,3.94,4.28,2,5.29,68.5,69.7,77.79,49.34,Full-time,Education,Cloud Associate,Cloud Associate,linux power_bi react,1,synthetic_longitudinal_derivation
TRN-SIH26135-022581,EMP-019420,2025-11-01,2025-11-24,4.93,4.46,1,4.73,62.3,62.6,100.0,17.65,Full-time,Retail,Account Executive,Cloud Associate,java networking power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022582,EMP-019421,2025-08-01,2025-08-10,0.99,5.07,2,5.54,93.9,71.2,100.0,64.2,Full-time,E-commerce,Data Analyst,Software Developer,cybersecurity data_analysis power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022585,EMP-019422,2025-10-01,2025-10-19,1.97,5.0,2,6.07,94.8,84.8,50.0,40.91,Self-employed,E-commerce,Support Engineer,Digital Marketing Executive,azure digital_marketing java,0,synthetic_longitudinal_derivation
TRN-SIH26135-022586,EMP-019423,2025-12-01,2025-12-02,2.96,4.7,2,5.96,75.6,81.1,80.0,41.61,Contract,Retail,Technician,Account Executive,communication networking react,0,synthetic_longitudinal_derivation
TRN-SIH26135-022587,EMP-019424,2026-01-01,2026-01-15,3.94,4.94,1,6.48,76.2,98.4,43.01,35.66,Full-time,Telecom,Technician,Software Developer,cybersecurity python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-022588,EMP-019425,2026-02-01,2026-02-28,4.93,4.62,2,6.06,98.0,85.5,100.0,61.79,Full-time,Government Services,Data Analyst,Web Developer,communication machine_learning networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-022589,EMP-019426,2025-11-01,2025-11-14,0.99,4.05,4,5.78,97.1,85.8,69.34,30.56,Apprenticeship,E-commerce,Web Developer,Software Developer,javascript python react,0,synthetic_longitudinal_derivation
TRN-SIH26135-022590,EMP-019427,2025-12-01,2025-12-28,1.97,4.08,3,5.4,63.6,77.1,100.0,38.6,Full-time,Education,Software Developer,Software Developer,accounting cybersecurity excel,1,synthetic_longitudinal_derivation
TRN-SIH26135-022591,EMP-019428,2026-02-01,2026-02-10,2.96,4.56,0,5.76,92.4,72.5,50.0,35.19,Part-time,Manufacturing,Digital Marketing Executive,Cybersecurity Associate,java linux networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-022592,EMP-019429,2026-03-01,2026-03-26,3.94,5.07,1,6.27,83.6,93.3,100.0,50.37,Full-time,Education,Support Engineer,Graphic Designer,azure python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-022593,EMP-019430,2026-05-01,2026-05-09,4.93,5.14,1,5.08,74.4,62.1,100.0,35.26,Full-time,Retail,Cybersecurity Associate,Account Executive,cybersecurity java power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022595,EMP-019431,2026-02-01,2026-02-05,0.99,4.63,0,5.88,75.3,82.8,100.0,18.18,Full-time,Manufacturing,Support Engineer,Healthcare Assistant,aws python sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-022596,EMP-019432,2026-03-01,2026-03-21,1.97,4.65,0,6.08,100.0,73.7,100.0,50.4,Full-time,IT Services,Healthcare Assistant,Account Executive,aws cybersecurity machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-022597,EMP-019433,2026-05-01,2026-05-04,2.96,5.04,1,5.57,76.1,78.1,100.0,29.91,Full-time,E-commerce,Digital Marketing Executive,Web Developer,java python sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-022598,EMP-019434,2024-06-01,2024-06-27,3.94,5.08,0,5.82,100.0,75.0,100.0,56.14,Full-time,Retail,Account Executive,Sales Executive,aws networking sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-022599,EMP-019435,2024-08-01,2024-08-10,4.93,4.81,5,5.0,73.6,65.6,37.34,38.24,Full-time,Manufacturing,Software Developer,Cybersecurity Associate,autocad cybersecurity linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-022600,EMP-019436,2024-04-01,2024-04-26,0.99,4.28,0,5.28,81.8,62.5,78.67,20.72,Full-time,Education,Account Executive,Sales Executive,communication healthcare_operations networking,1,synthetic_longitudinal_derivation
TRN-SIH26135-022601,EMP-019437,2024-06-01,2024-06-09,1.97,5.19,1,5.67,74.4,73.9,80.0,41.12,Full-time,E-commerce,Cybersecurity Associate,Healthcare Assistant,autocad excel machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-022602,EMP-019438,2024-07-01,2024-07-23,2.96,4.54,1,5.96,93.3,70.6,100.0,36.92,Full-time,Education,Account Executive,Graphic Designer,aws azure javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-022603,EMP-019439,2024-09-01,2024-09-05,3.94,4.98,0,6.36,77.9,89.7,100.0,31.88,Full-time,E-commerce,Web Developer,Sales Executive,azure digital_marketing sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-022604,EMP-019440,2024-10-01,2024-10-19,4.93,3.69,2,5.62,83.7,92.9,100.0,52.44,Self-employed,IT Services,Cloud Associate,Web Developer,autocad data_analysis java,0,synthetic_longitudinal_derivation
TRN-SIH26135-022605,EMP-019441,2024-07-01,2024-07-05,0.99,3.61,0,5.49,86.3,75.5,100.0,50.36,Contract,Telecom,Data Analyst,Software Developer,aws javascript machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-022606,EMP-019442,2024-08-01,2024-08-18,1.97,4.06,1,5.14,72.4,59.8,100.0,50.0,Part-time,Logistics,Support Engineer,Cybersecurity Associate,autocad data_analysis excel,0,synthetic_longitudinal_derivation
TRN-SIH26135-022609,EMP-019444,2024-11-01,2024-11-27,3.94,4.9,0,5.48,63.1,66.6,100.0,41.46,Full-time,Manufacturing,Sales Executive,Cloud Associate,data_analysis excel sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-022611,EMP-019445,2025-01-01,2025-01-23,4.93,4.18,2,5.37,63.2,75.1,75.22,34.19,Apprenticeship,Retail,Web Developer,Data Analyst,aws healthcare_operations python,0,synthetic_longitudinal_derivation
TRN-SIH26135-022612,EMP-019446,2024-10-01,2024-10-09,0.99,4.31,4,5.64,95.8,61.7,66.77,15.57,Part-time,Government Services,Graphic Designer,Software Developer,autocad java javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-022613,EMP-019447,2024-11-01,2024-11-22,1.97,5.39,0,5.17,72.7,67.4,76.69,68.33,Part-time,Government Services,Software Developer,Technician,linux networking power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022614,EMP-019448,2025-01-01,2025-01-05,2.96,3.77,1,5.21,76.1,60.3,40.51,47.65,Full-time,Manufacturing,Healthcare Assistant,Data Analyst,healthcare_operations power_bi python,0,synthetic_longitudinal_derivation
TRN-SIH26135-022615,EMP-019449,2025-02-01,2025-02-18,3.94,4.45,0,5.74,76.3,78.3,100.0,42.6,Part-time,Retail,Account Executive,Data Analyst,accounting excel networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-022616,EMP-019450,2025-04-01,2025-04-03,4.93,4.07,3,5.48,84.9,77.0,50.0,28.57,Full-time,Logistics,Technician,Healthcare Assistant,azure healthcare_operations linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-022617,EMP-019451,2024-12-01,2024-12-18,0.99,5.1,2,5.13,56.9,63.1,100.0,46.08,Self-employed,Logistics,Digital Marketing Executive,Graphic Designer,accounting azure python,1,synthetic_longitudinal_derivation
TRN-SIH26135-022618,EMP-019452,2025-01-01,2025-01-31,1.97,5.25,3,5.77,81.6,71.7,62.41,41.27,Self-employed,Manufacturing,Cloud Associate,Sales Executive,communication digital_marketing excel,0,synthetic_longitudinal_derivation
TRN-SIH26135-022622,EMP-019455,2025-06-01,2025-06-25,4.93,5.18,0,5.45,84.8,82.3,100.0,41.89,Contract,Education,Sales Executive,Software Developer,communication data_analysis power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022624,EMP-019456,2025-03-01,2025-03-24,0.99,4.66,3,5.26,70.5,69.5,71.39,58.78,Self-employed,Education,Graphic Designer,Software Developer,azure java machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-022625,EMP-019457,2025-05-01,2025-05-07,1.97,4.81,4,5.62,71.7,75.9,100.0,72.04,Part-time,Retail,Healthcare Assistant,Healthcare Assistant,aws networking power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-022627,EMP-019458,2025-07-01,2025-07-03,2.96,5.48,3,6.06,96.6,76.6,75.0,19.05,Self-employed,Education,Healthcare Assistant,Support Engineer,accounting communication data_analysis,0,synthetic_longitudinal_derivation
TRN-SIH26135-022628,EMP-019459,2025-08-01,2025-08-16,3.94,4.96,3,5.78,93.0,63.7,100.0,48.77,Full-time,Government Services,Software Developer,Data Analyst,accounting azure healthcare_operations,0,synthetic_longitudinal_derivation
TRN-SIH26135-022630,EMP-019460,2025-10-01,2025-10-12,4.93,3.22,1,5.34,90.3,59.8,100.0,46.4,Full-time,E-commerce,Healthcare Assistant,Account Executive,aws machine_learning sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-022631,EMP-019461,2025-04-01,2025-04-19,0.99,4.73,0,6.14,97.6,100.0,100.0,40.0,Full-time,Logistics,Data Analyst,Support Engineer,azure sales sql,0,synthetic_longitudinal_derivation
