Trainee_ID,Skill,Assessment_Date,Evidence_Source,Proficiency
TRN-SIH26135-028948,digital marketing,2025-03-26,legacy_skill_assessment,29.6
TRN-SIH26135-028948,react,2025-04-09,legacy_skill_assessment,32.6
TRN-SIH26135-028948,sales,2025-04-02,legacy_skill_assessment,25.6
TRN-SIH26135-028949,autocad,2025-04-15,legacy_skill_assessment,76.0
TRN-SIH26135-028949,java,2025-04-08,legacy_skill_assessment,80.0
TRN-SIH26135-028949,linux,2025-04-22,legacy_skill_assessment,83.0
TRN-SIH26135-028950,aws,2025-04-28,legacy_skill_assessment,72.3
TRN-SIH26135-028950,communication,2025-04-21,legacy_skill_assessment,76.3
TRN-SIH26135-028950,digital marketing,2025-05-05,legacy_skill_assessment,79.3
TRN-SIH26135-028951,autocad,2025-05-18,legacy_skill_assessment,50.9
TRN-SIH26135-028951,data analysis,2025-05-04,legacy_skill_assessment,47.9
TRN-SIH26135-028951,networking,2025-05-11,legacy_skill_assessment,43.9
TRN-SIH26135-028952,accounting,2025-05-17,legacy_skill_assessment,57.5
TRN-SIH26135-028952,excel,2025-05-31,legacy_skill_assessment,60.5
TRN-SIH26135-028952,sql,2025-05-24,legacy_skill_assessment,53.5
TRN-SIH26135-028953,cybersecurity,2025-06-06,legacy_skill_assessment,59.3
TRN-SIH26135-028953,healthcare operations,2025-06-13,legacy_skill_assessment,66.3
TRN-SIH26135-028953,java,2025-05-30,legacy_skill_assessment,63.3
TRN-SIH26135-028954,cybersecurity,2025-06-12,legacy_skill_assessment,64.4
TRN-SIH26135-028954,networking,2025-06-19,legacy_skill_assessment,60.4
TRN-SIH26135-028954,python,2025-06-26,legacy_skill_assessment,67.4
TRN-SIH26135-028955,aws,2025-07-02,legacy_skill_assessment,55.6
TRN-SIH26135-028955,cybersecurity,2025-06-25,legacy_skill_assessment,59.6
TRN-SIH26135-028955,sql,2025-07-09,legacy_skill_assessment,62.6
TRN-SIH26135-028956,communication,2025-07-22,legacy_skill_assessment,71.9
TRN-SIH26135-028956,excel,2025-07-15,legacy_skill_assessment,64.9
TRN-SIH26135-028956,python,2025-07-08,legacy_skill_assessment,68.9
TRN-SIH26135-028957,healthcare operations,2025-07-28,legacy_skill_assessment,59.0
TRN-SIH26135-028957,linux,2025-07-21,legacy_skill_assessment,63.0
TRN-SIH26135-028957,power bi,2025-08-04,legacy_skill_assessment,66.0
TRN-SIH26135-028958,accounting,2025-08-10,legacy_skill_assessment,35.2
TRN-SIH26135-028958,autocad,2025-08-17,legacy_skill_assessment,42.2
TRN-SIH26135-028958,react,2025-08-03,legacy_skill_assessment,39.2
TRN-SIH26135-028959,azure,2025-08-30,legacy_skill_assessment,64.4
TRN-SIH26135-028959,networking,2025-08-16,legacy_skill_assessment,61.4
TRN-SIH26135-028959,power bi,2025-08-23,legacy_skill_assessment,57.4
TRN-SIH26135-028960,accounting,2025-09-05,legacy_skill_assessment,72.4
TRN-SIH26135-028960,autocad,2025-08-29,legacy_skill_assessment,76.4
TRN-SIH26135-028960,communication,2025-09-12,legacy_skill_assessment,79.4
TRN-SIH26135-028961,azure,2025-09-25,legacy_skill_assessment,96.9
TRN-SIH26135-028961,cybersecurity,2025-09-18,legacy_skill_assessment,89.9
TRN-SIH26135-028961,power bi,2025-09-11,legacy_skill_assessment,93.9
TRN-SIH26135-028962,communication,2025-10-08,legacy_skill_assessment,74.5
TRN-SIH26135-028962,java,2025-10-01,legacy_skill_assessment,67.5
TRN-SIH26135-028962,machine learning,2025-09-24,legacy_skill_assessment,71.5
TRN-SIH26135-028963,cybersecurity,2025-10-21,legacy_skill_assessment,64.0
TRN-SIH26135-028963,javascript,2025-10-14,legacy_skill_assessment,57.0
TRN-SIH26135-028963,networking,2025-10-07,legacy_skill_assessment,61.0
TRN-SIH26135-028964,networking,2025-11-03,legacy_skill_assessment,52.5
TRN-SIH26135-028964,sales,2025-10-27,legacy_skill_assessment,45.5
TRN-SIH26135-028964,sql,2025-10-20,legacy_skill_assessment,49.5
TRN-SIH26135-028965,azure,2025-11-09,legacy_skill_assessment,72.3
TRN-SIH26135-028965,communication,2025-11-02,legacy_skill_assessment,76.3
TRN-SIH26135-028965,javascript,2025-11-16,legacy_skill_assessment,79.3
TRN-SIH26135-028966,accounting,2025-11-22,legacy_skill_assessment,83.7
TRN-SIH26135-028966,data analysis,2025-11-15,legacy_skill_assessment,87.7
TRN-SIH26135-028966,sql,2025-11-29,legacy_skill_assessment,90.7
TRN-SIH26135-028967,digital marketing,2025-11-28,legacy_skill_assessment,95.1
TRN-SIH26135-028967,healthcare operations,2025-12-12,legacy_skill_assessment,98.1
TRN-SIH26135-028967,power bi,2025-12-05,legacy_skill_assessment,91.1
TRN-SIH26135-028968,autocad,2023-12-29,legacy_skill_assessment,73.0
TRN-SIH26135-028968,healthcare operations,2024-01-05,legacy_skill_assessment,80.0
TRN-SIH26135-028968,sql,2023-12-22,legacy_skill_assessment,77.0
TRN-SIH26135-028969,communication,2024-01-04,legacy_skill_assessment,73.4
TRN-SIH26135-028969,linux,2024-01-11,legacy_skill_assessment,69.4
TRN-SIH26135-028969,react,2024-01-18,legacy_skill_assessment,76.4
TRN-SIH26135-028970,azure,2024-01-17,legacy_skill_assessment,84.9
TRN-SIH26135-028970,healthcare operations,2024-01-31,legacy_skill_assessment,87.9
TRN-SIH26135-028970,machine learning,2024-01-24,legacy_skill_assessment,80.9
TRN-SIH26135-028971,java,2024-02-06,legacy_skill_assessment,75.4
TRN-SIH26135-028971,react,2024-02-13,legacy_skill_assessment,82.4
TRN-SIH26135-028971,sql,2024-01-30,legacy_skill_assessment,79.4
TRN-SIH26135-028972,accounting,2024-02-19,legacy_skill_assessment,54.2
TRN-SIH26135-028972,communication,2024-02-26,legacy_skill_assessment,61.2
TRN-SIH26135-028972,excel,2024-02-12,legacy_skill_assessment,58.2
TRN-SIH26135-028973,azure,2024-03-10,legacy_skill_assessment,57.6
TRN-SIH26135-028973,digital marketing,2024-03-03,legacy_skill_assessment,50.6
TRN-SIH26135-028973,java,2024-02-25,legacy_skill_assessment,54.6
TRN-SIH26135-028974,data analysis,2024-03-23,legacy_skill_assessment,58.2
TRN-SIH26135-028974,power bi,2024-03-09,legacy_skill_assessment,55.2
TRN-SIH26135-028974,react,2024-03-16,legacy_skill_assessment,51.2
TRN-SIH26135-028975,communication,2024-04-05,legacy_skill_assessment,88.8
TRN-SIH26135-028975,networking,2024-03-22,legacy_skill_assessment,85.8
TRN-SIH26135-028975,sql,2024-03-29,legacy_skill_assessment,81.8
TRN-SIH26135-028976,autocad,2024-04-18,legacy_skill_assessment,53.7
TRN-SIH26135-028976,java,2024-04-11,legacy_skill_assessment,46.7
TRN-SIH26135-028976,linux,2024-04-04,legacy_skill_assessment,50.7
TRN-SIH26135-028977,accounting,2024-04-17,legacy_skill_assessment,51.9
TRN-SIH26135-028977,linux,2024-05-01,legacy_skill_assessment,54.9
TRN-SIH26135-028977,power bi,2024-04-24,legacy_skill_assessment,47.9
TRN-SIH26135-028978,aws,2024-04-30,legacy_skill_assessment,72.9
TRN-SIH26135-028978,healthcare operations,2024-05-14,legacy_skill_assessment,75.9
TRN-SIH26135-028978,javascript,2024-05-07,legacy_skill_assessment,68.9
TRN-SIH26135-028979,azure,2024-05-20,legacy_skill_assessment,43.0
TRN-SIH26135-028979,javascript,2024-05-13,legacy_skill_assessment,47.0
TRN-SIH26135-028979,networking,2024-05-27,legacy_skill_assessment,50.0
TRN-SIH26135-028980,accounting,2024-06-09,legacy_skill_assessment,69.1
TRN-SIH26135-028980,autocad,2024-05-26,legacy_skill_assessment,66.1
TRN-SIH26135-028980,communication,2024-06-02,legacy_skill_assessment,62.1
TRN-SIH26135-028981,autocad,2024-06-08,legacy_skill_assessment,60.9
TRN-SIH26135-028981,aws,2024-06-22,legacy_skill_assessment,63.9
TRN-SIH26135-028981,react,2024-06-15,legacy_skill_assessment,56.9
TRN-SIH26135-028982,digital marketing,2024-07-05,legacy_skill_assessment,53.9
TRN-SIH26135-028982,networking,2024-06-28,legacy_skill_assessment,46.9
TRN-SIH26135-028982,sales,2024-06-21,legacy_skill_assessment,50.9
TRN-SIH26135-028983,communication,2024-07-18,legacy_skill_assessment,87.3
TRN-SIH26135-028983,cybersecurity,2024-07-04,legacy_skill_assessment,84.3
TRN-SIH26135-028983,java,2024-07-11,legacy_skill_assessment,80.3
TRN-SIH26135-028984,autocad,2024-07-24,legacy_skill_assessment,46.4
TRN-SIH26135-028984,networking,2024-07-17,legacy_skill_assessment,50.4
TRN-SIH26135-028984,python,2024-07-31,legacy_skill_assessment,53.4
TRN-SIH26135-028985,data analysis,2024-08-13,legacy_skill_assessment,70.0
TRN-SIH26135-028985,healthcare operations,2024-08-06,legacy_skill_assessment,63.0
TRN-SIH26135-028985,power bi,2024-07-30,legacy_skill_assessment,67.0
TRN-SIH26135-028986,digital marketing,2024-08-12,legacy_skill_assessment,71.2
TRN-SIH26135-028986,java,2024-08-19,legacy_skill_assessment,67.2
TRN-SIH26135-028986,networking,2024-08-26,legacy_skill_assessment,74.2
TRN-SIH26135-028987,cybersecurity,2024-09-01,legacy_skill_assessment,81.6
TRN-SIH26135-028987,javascript,2024-09-08,legacy_skill_assessment,88.6
TRN-SIH26135-028987,machine learning,2024-08-25,legacy_skill_assessment,85.6
TRN-SIH26135-028988,communication,2024-09-07,legacy_skill_assessment,56.9
TRN-SIH26135-028988,power bi,2024-09-21,legacy_skill_assessment,59.9
TRN-SIH26135-028988,react,2024-09-14,legacy_skill_assessment,52.9
TRN-SIH26135-028989,excel,2024-09-20,legacy_skill_assessment,50.7
TRN-SIH26135-028989,javascript,2024-09-27,legacy_skill_assessment,46.7
TRN-SIH26135-028989,networking,2024-10-04,legacy_skill_assessment,53.7
TRN-SIH26135-028990,azure,2024-10-10,legacy_skill_assessment,58.5
TRN-SIH26135-028990,machine learning,2024-10-17,legacy_skill_assessment,65.5
TRN-SIH26135-028990,python,2024-10-03,legacy_skill_assessment,62.5
TRN-SIH26135-028991,azure,2024-10-16,legacy_skill_assessment,56.9
TRN-SIH26135-028991,networking,2024-10-23,legacy_skill_assessment,52.9
TRN-SIH26135-028991,python,2024-10-30,legacy_skill_assessment,59.9
TRN-SIH26135-028992,autocad,2024-10-29,legacy_skill_assessment,65.7
TRN-SIH26135-028992,linux,2024-11-12,legacy_skill_assessment,68.7
TRN-SIH26135-028992,machine learning,2024-11-05,legacy_skill_assessment,61.7
TRN-SIH26135-028993,autocad,2024-11-18,legacy_skill_assessment,78.3
TRN-SIH26135-028993,linux,2024-11-25,legacy_skill_assessment,85.3
TRN-SIH26135-028993,react,2024-11-11,legacy_skill_assessment,82.3
TRN-SIH26135-028994,data analysis,2024-12-01,legacy_skill_assessment,60.4
TRN-SIH26135-028994,java,2024-12-08,legacy_skill_assessment,67.4
TRN-SIH26135-028994,linux,2024-11-24,legacy_skill_assessment,64.4
TRN-SIH26135-028995,accounting,2024-12-21,legacy_skill_assessment,80.3
TRN-SIH26135-028995,digital marketing,2024-12-07,legacy_skill_assessment,77.3
TRN-SIH26135-028995,networking,2024-12-14,legacy_skill_assessment,73.3
TRN-SIH26135-028996,autocad,2025-01-03,legacy_skill_assessment,75.6
TRN-SIH26135-028996,sales,2024-12-20,legacy_skill_assessment,72.6
TRN-SIH26135-028996,sql,2024-12-27,legacy_skill_assessment,68.6
TRN-SIH26135-028997,digital marketing,2025-01-02,legacy_skill_assessment,76.1
TRN-SIH26135-028997,javascript,2025-01-16,legacy_skill_assessment,79.1
TRN-SIH26135-028997,python,2025-01-09,legacy_skill_assessment,72.1
TRN-SIH26135-028998,aws,2025-01-22,legacy_skill_assessment,63.2
TRN-SIH26135-028998,azure,2025-01-29,legacy_skill_assessment,70.2
TRN-SIH26135-028998,java,2025-01-15,legacy_skill_assessment,67.2
TRN-SIH26135-028999,communication,2025-01-28,legacy_skill_assessment,50.3
TRN-SIH26135-028999,healthcare operations,2025-02-11,legacy_skill_assessment,53.3
TRN-SIH26135-028999,java,2025-02-04,legacy_skill_assessment,46.3
TRN-SIH26135-029000,accounting,2025-02-10,legacy_skill_assessment,68.9
TRN-SIH26135-029000,autocad,2025-02-24,legacy_skill_assessment,71.9
TRN-SIH26135-029000,cybersecurity,2025-02-17,legacy_skill_assessment,64.9
TRN-SIH26135-029001,excel,2025-03-02,legacy_skill_assessment,52.7
TRN-SIH26135-029001,python,2025-02-23,legacy_skill_assessment,56.7
TRN-SIH26135-029001,sql,2025-03-09,legacy_skill_assessment,59.7
TRN-SIH26135-029002,autocad,2025-03-22,legacy_skill_assessment,68.5
TRN-SIH26135-029002,communication,2025-03-15,legacy_skill_assessment,61.5
TRN-SIH26135-029002,java,2025-03-08,legacy_skill_assessment,65.5
TRN-SIH26135-029003,aws,2025-04-04,legacy_skill_assessment,69.4
TRN-SIH26135-029003,digital marketing,2025-03-21,legacy_skill_assessment,66.4
TRN-SIH26135-029003,sql,2025-03-28,legacy_skill_assessment,62.4
TRN-SIH26135-029004,accounting,2025-04-17,legacy_skill_assessment,68.1
TRN-SIH26135-029004,excel,2025-04-03,legacy_skill_assessment,65.1
TRN-SIH26135-029004,machine learning,2025-04-10,legacy_skill_assessment,61.1
TRN-SIH26135-029005,communication,2025-04-23,legacy_skill_assessment,81.0
TRN-SIH26135-029005,excel,2025-04-30,legacy_skill_assessment,88.0
TRN-SIH26135-029005,react,2025-04-16,legacy_skill_assessment,85.0
TRN-SIH26135-029006,digital marketing,2025-05-06,legacy_skill_assessment,56.9
TRN-SIH26135-029006,javascript,2025-05-13,legacy_skill_assessment,63.9
TRN-SIH26135-029006,react,2025-04-29,legacy_skill_assessment,60.9
TRN-SIH26135-029007,aws,2025-05-26,legacy_skill_assessment,49.7
TRN-SIH26135-029007,digital marketing,2025-05-12,legacy_skill_assessment,46.7
TRN-SIH26135-029007,java,2025-05-19,legacy_skill_assessment,42.7
TRN-SIH26135-029008,aws,2025-06-08,legacy_skill_assessment,84.8
TRN-SIH26135-029008,azure,2025-06-01,legacy_skill_assessment,77.8
TRN-SIH26135-029008,communication,2025-05-25,legacy_skill_assessment,81.8
TRN-SIH26135-029009,healthcare operations,2025-06-21,legacy_skill_assessment,57.5
TRN-SIH26135-029009,linux,2025-06-07,legacy_skill_assessment,54.5
TRN-SIH26135-029009,power bi,2025-06-14,legacy_skill_assessment,50.5
TRN-SIH26135-029010,javascript,2025-06-27,legacy_skill_assessment,49.9
TRN-SIH26135-029010,linux,2025-07-04,legacy_skill_assessment,56.9
TRN-SIH26135-029010,power bi,2025-06-20,legacy_skill_assessment,53.9
TRN-SIH26135-029011,accounting,2025-07-10,legacy_skill_assessment,73.9
TRN-SIH26135-029011,azure,2025-07-03,legacy_skill_assessment,77.9
TRN-SIH26135-029011,java,2025-07-17,legacy_skill_assessment,80.9
TRN-SIH26135-029012,autocad,2025-07-30,legacy_skill_assessment,77.3
TRN-SIH26135-029012,healthcare operations,2025-07-23,legacy_skill_assessment,70.3
TRN-SIH26135-029012,java,2025-07-16,legacy_skill_assessment,74.3
TRN-SIH26135-029013,communication,2025-08-12,legacy_skill_assessment,49.2
TRN-SIH26135-029013,digital marketing,2025-08-05,legacy_skill_assessment,42.2
TRN-SIH26135-029013,sql,2025-07-29,legacy_skill_assessment,46.2
TRN-SIH26135-029014,autocad,2025-08-18,legacy_skill_assessment,53.9
TRN-SIH26135-029014,linux,2025-08-25,legacy_skill_assessment,60.9
TRN-SIH26135-029014,sales,2025-08-11,legacy_skill_assessment,57.9
TRN-SIH26135-029015,autocad,2025-08-31,legacy_skill_assessment,50.9
TRN-SIH26135-029015,javascript,2025-08-24,legacy_skill_assessment,54.9
TRN-SIH26135-029015,networking,2025-09-07,legacy_skill_assessment,57.9
TRN-SIH26135-029016,accounting,2025-09-13,legacy_skill_assessment,50.8
TRN-SIH26135-029016,data analysis,2025-09-20,legacy_skill_assessment,57.8
TRN-SIH26135-029016,excel,2025-09-06,legacy_skill_assessment,54.8
TRN-SIH26135-029017,communication,2025-10-03,legacy_skill_assessment,77.6
TRN-SIH26135-029017,healthcare operations,2025-09-19,legacy_skill_assessment,74.6
TRN-SIH26135-029017,python,2025-09-26,legacy_skill_assessment,70.6
TRN-SIH26135-029018,networking,2025-10-02,legacy_skill_assessment,54.7
TRN-SIH26135-029018,power bi,2025-10-09,legacy_skill_assessment,50.7
TRN-SIH26135-029018,python,2025-10-16,legacy_skill_assessment,57.7
TRN-SIH26135-029019,azure,2025-10-29,legacy_skill_assessment,89.1
TRN-SIH26135-029019,javascript,2025-10-22,legacy_skill_assessment,82.1
TRN-SIH26135-029019,react,2025-10-15,legacy_skill_assessment,86.1
TRN-SIH26135-029020,communication,2025-11-11,legacy_skill_assessment,80.1
TRN-SIH26135-029020,excel,2025-10-28,legacy_skill_assessment,77.1
TRN-SIH26135-029020,networking,2025-11-04,legacy_skill_assessment,73.1
TRN-SIH26135-029021,java,2025-11-17,legacy_skill_assessment,46.9
TRN-SIH26135-029021,javascript,2025-11-24,legacy_skill_assessment,53.9
TRN-SIH26135-029021,react,2025-11-10,legacy_skill_assessment,50.9
TRN-SIH26135-029022,autocad,2025-11-30,legacy_skill_assessment,58.6
TRN-SIH26135-029022,excel,2025-11-23,legacy_skill_assessment,62.6
TRN-SIH26135-029022,javascript,2025-12-07,legacy_skill_assessment,65.6
TRN-SIH26135-029023,aws,2023-12-24,legacy_skill_assessment,42.6
TRN-SIH26135-029023,azure,2023-12-31,legacy_skill_assessment,49.6
TRN-SIH26135-029023,digital marketing,2023-12-17,legacy_skill_assessment,46.6
TRN-SIH26135-029024,autocad,2024-01-06,legacy_skill_assessment,61.6
TRN-SIH26135-029024,cybersecurity,2023-12-30,legacy_skill_assessment,65.6
TRN-SIH26135-029024,excel,2024-01-13,legacy_skill_assessment,68.6
TRN-SIH26135-029025,azure,2024-01-19,legacy_skill_assessment,48.6
TRN-SIH26135-029025,data analysis,2024-01-26,legacy_skill_assessment,55.6
TRN-SIH26135-029025,healthcare operations,2024-01-12,legacy_skill_assessment,52.6
TRN-SIH26135-029026,communication,2024-01-25,legacy_skill_assessment,60.2
TRN-SIH26135-029026,cybersecurity,2024-02-01,legacy_skill_assessment,56.2
TRN-SIH26135-029026,sales,2024-02-08,legacy_skill_assessment,63.2
TRN-SIH26135-029027,azure,2024-02-21,legacy_skill_assessment,73.9
TRN-SIH26135-029027,cybersecurity,2024-02-07,legacy_skill_assessment,70.9
TRN-SIH26135-029027,python,2024-02-14,legacy_skill_assessment,66.9
TRN-SIH26135-029028,healthcare operations,2024-02-20,legacy_skill_assessment,68.7
TRN-SIH26135-029028,react,2024-03-05,legacy_skill_assessment,71.7
TRN-SIH26135-029028,sql,2024-02-27,legacy_skill_assessment,64.7
TRN-SIH26135-029029,azure,2024-03-11,legacy_skill_assessment,59.6
TRN-SIH26135-029029,java,2024-03-04,legacy_skill_assessment,63.6
TRN-SIH26135-029029,sales,2024-03-18,legacy_skill_assessment,66.6
TRN-SIH26135-029030,aws,2024-03-24,legacy_skill_assessment,59.0
TRN-SIH26135-029030,machine learning,2024-03-17,legacy_skill_assessment,63.0
TRN-SIH26135-029030,sales,2024-03-31,legacy_skill_assessment,66.0
TRN-SIH26135-029031,azure,2024-03-30,legacy_skill_assessment,44.4
TRN-SIH26135-029031,healthcare operations,2024-04-13,legacy_skill_assessment,47.4
TRN-SIH26135-029031,machine learning,2024-04-06,legacy_skill_assessment,40.4
TRN-SIH26135-029032,communication,2024-04-26,legacy_skill_assessment,62.7
TRN-SIH26135-029032,data analysis,2024-04-19,legacy_skill_assessment,55.7
TRN-SIH26135-029032,linux,2024-04-12,legacy_skill_assessment,59.7
TRN-SIH26135-029033,accounting,2024-04-25,legacy_skill_assessment,58.4
TRN-SIH26135-029033,healthcare operations,2024-05-09,legacy_skill_assessment,61.4
TRN-SIH26135-029033,java,2024-05-02,legacy_skill_assessment,54.4
TRN-SIH26135-029034,autocad,2024-05-08,legacy_skill_assessment,77.6
TRN-SIH26135-029034,java,2024-05-15,legacy_skill_assessment,73.6
TRN-SIH26135-029034,sql,2024-05-22,legacy_skill_assessment,80.6
TRN-SIH26135-029035,azure,2024-05-21,legacy_skill_assessment,71.3
TRN-SIH26135-029035,python,2024-05-28,legacy_skill_assessment,67.3
TRN-SIH26135-029035,sql,2024-06-04,legacy_skill_assessment,74.3
TRN-SIH26135-029036,azure,2024-06-10,legacy_skill_assessment,52.8
TRN-SIH26135-029036,data analysis,2024-06-03,legacy_skill_assessment,56.8
TRN-SIH26135-029036,linux,2024-06-17,legacy_skill_assessment,59.8
TRN-SIH26135-029037,autocad,2024-06-23,legacy_skill_assessment,35.6
TRN-SIH26135-029037,power bi,2024-06-16,legacy_skill_assessment,39.6
TRN-SIH26135-029037,python,2024-06-30,legacy_skill_assessment,42.6
TRN-SIH26135-029038,accounting,2024-06-29,legacy_skill_assessment,65.8
TRN-SIH26135-029038,digital marketing,2024-07-06,legacy_skill_assessment,61.8
TRN-SIH26135-029038,networking,2024-07-13,legacy_skill_assessment,68.8
TRN-SIH26135-029039,accounting,2024-07-19,legacy_skill_assessment,76.3
TRN-SIH26135-029039,aws,2024-07-26,legacy_skill_assessment,83.3
TRN-SIH26135-029039,linux,2024-07-12,legacy_skill_assessment,80.3
TRN-SIH26135-029040,healthcare operations,2024-07-25,legacy_skill_assessment,74.1
TRN-SIH26135-029040,java,2024-08-01,legacy_skill_assessment,70.1
TRN-SIH26135-029040,machine learning,2024-08-08,legacy_skill_assessment,77.1
TRN-SIH26135-029041,excel,2024-08-21,legacy_skill_assessment,73.2
TRN-SIH26135-029041,machine learning,2024-08-14,legacy_skill_assessment,66.2
TRN-SIH26135-029041,networking,2024-08-07,legacy_skill_assessment,70.2
TRN-SIH26135-029042,autocad,2024-08-20,legacy_skill_assessment,32.1
TRN-SIH26135-029042,data analysis,2024-09-03,legacy_skill_assessment,35.1
